ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
90314478-b19c-5090-9f11-c59d5eeae6ed,tg:lhph:31228_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:31228_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/90314478-b19c-5090-9f11-c59d5eeae6ed,object identifier,,,,,,,,,,
90314478-b19c-5090-9f11-c59d5eeae6ed,tg:lhph:31228_#1,e22_AcquisitionNumbers,1,120382/10,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90314478-b19c-5090-9f11-c59d5eeae6ed,tg:lhph:31228_#1,e22_Acquisitions,1,,,tr:lh:5795,"dlod={""name"":""Schenking van Lode Jansen"",""ark"":""ark:/24970/x0/45577cc6-229f-5dd8-905b-8a2df57935bc"",""uri"":""/repositories/11/accessions/620068"",""id"":""tr:lh:5795"",""date"":""1981-05-08"",""granter"":""Lode Jansen"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/45577cc6-229f-5dd8-905b-8a2df57935bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90314478-b19c-5090-9f11-c59d5eeae6ed,tg:lhph:31228_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,230 x 170,,,,,,,,,,"230 x 170 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90314478-b19c-5090-9f11-c59d5eeae6ed,tg:lhph:31228_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,230,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90314478-b19c-5090-9f11-c59d5eeae6ed,tg:lhph:31228_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,170,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90314478-b19c-5090-9f11-c59d5eeae6ed,tg:lhph:31228_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:31228_#1,120382/10,J 243 / P,90314478-b19c-5090-9f11-c59d5eeae6ed,tr:lh:5795,,,,,,,,,,,,,,,,,,,,,,,
90314478-b19c-5090-9f11-c59d5eeae6ed,tg:lhph:31228_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
90314478-b19c-5090-9f11-c59d5eeae6ed,tg:lhph:31228_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required,,,,,,,,
90314478-b19c-5090-9f11-c59d5eeae6ed,tg:lhph:31228_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eL6N9idej7ThVNZWRmVROSyM,lhph,https://dams.antwerpen.be/iiif/eL6N9idej7ThVNZWRmVROSyM/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/eL6N9idej7ThVNZWRmVROSyM,DAMS Image,lhph,Foto
