ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
aa8008d2-61f0-5826-8bcf-4207c855360a,tg:lhph:39344_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:39344_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/aa8008d2-61f0-5826-8bcf-4207c855360a,object identifier,,,,,,,,,,
aa8008d2-61f0-5826-8bcf-4207c855360a,tg:lhph:39344_#1,e22_AcquisitionNumbers,1,83428/56,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa8008d2-61f0-5826-8bcf-4207c855360a,tg:lhph:39344_#1,e22_Acquisitions,1,,,tr:lh:4315,"dlod={""name"":""Archief van Piet Schepens"",""ark"":""ark:/24970/x0/de8bf646-7618-5102-8ffd-307503294fcd"",""uri"":""/repositories/11/accessions/461708"",""id"":""tr:lh:4315"",""date"":""1970-04-13"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/de8bf646-7618-5102-8ffd-307503294fcd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa8008d2-61f0-5826-8bcf-4207c855360a,tg:lhph:39344_#1,e22_Archives,1,,,,,,,,,,,isad:lh:94227,"dlod={""name"":""Foto's door Piet Schepens"",""ark"":""ark:/24970/x0/d2b4e424-9e41-5ece-9236-442f7cd79034"",""uri"":""/repositories/11/archival_objects/10082292"",""id"":""isad:lh:94227"",""nameWithContext"":[""Werkstukken"",""Foto's""],""resourceName"":""Archief van Piet Schepens"",""resourceArk"":""ark:/24970/x0/256fb9e7-61d1-5145-9f7e-368e5065fdbb"",""resourceURI"":""/repositories/11/resources/115991"",""resourceID"":""isad:lh:1084"",""capacity"":""Foto's door Piet Schepens"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/d2b4e424-9e41-5ece-9236-442f7cd79034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa8008d2-61f0-5826-8bcf-4207c855360a,tg:lhph:39344_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,90 x 90,,,,,,,,,,"90 x 90 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa8008d2-61f0-5826-8bcf-4207c855360a,tg:lhph:39344_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,90,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa8008d2-61f0-5826-8bcf-4207c855360a,tg:lhph:39344_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,90,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa8008d2-61f0-5826-8bcf-4207c855360a,tg:lhph:39344_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:39344_#1,83428/56,M 335 / P,aa8008d2-61f0-5826-8bcf-4207c855360a,tr:lh:4315,isad:lh:94227,,,,,,,,,,,,,,,,,,,,,,
aa8008d2-61f0-5826-8bcf-4207c855360a,tg:lhph:39344_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
aa8008d2-61f0-5826-8bcf-4207c855360a,tg:lhph:39344_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958.0,permission required,,,,,,,,
aa8008d2-61f0-5826-8bcf-4207c855360a,tg:lhph:39344_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s2PIRk4oUebkYgciEbtDMuwl,lhph,https://dams.antwerpen.be/iiif/s2PIRk4oUebkYgciEbtDMuwl/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/s2PIRk4oUebkYgciEbtDMuwl,DAMS Image,lhph,Foto
