ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
e66298fa-7d0d-57de-88ad-8eff19b3365c,tg:lhph:25856_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:25856_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/e66298fa-7d0d-57de-88ad-8eff19b3365c,object identifier,,,,,,,,,,
e66298fa-7d0d-57de-88ad-8eff19b3365c,tg:lhph:25856_#1,e22_AcquisitionNumbers,1,199523/7,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e66298fa-7d0d-57de-88ad-8eff19b3365c,tg:lhph:25856_#1,e22_Acquisitions,1,,,tr:lh:7660,"dlod={""name"":""Archief van Hector Waterschoot"",""ark"":""ark:/24970/x0/ac1c0312-31c6-5e5f-9fd9-fc8d4ea110df"",""uri"":""/repositories/11/accessions/819623"",""id"":""tr:lh:7660"",""date"":""2003-08-12"",""granter"":""Demian"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/ac1c0312-31c6-5e5f-9fd9-fc8d4ea110df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e66298fa-7d0d-57de-88ad-8eff19b3365c,tg:lhph:25856_#1,e22_Archives,1,,,,,,,,,,,isad:lh:95121,"dlod={""name"":""Foto's i.v.m. Hector Waterschoot"",""ark"":""ark:/24970/x0/e7679cf3-1454-55ff-a2a0-b54de23efe1d"",""uri"":""/repositories/11/archival_objects/10177950"",""id"":""isad:lh:95121"",""nameWithContext"":[""Verzamelingen"",""Foto's""],""resourceName"":""Archief van Hector Waterschoot"",""resourceArk"":""ark:/24970/x0/cd692470-de76-5ef2-a843-81b9cae6c4f6"",""resourceURI"":""/repositories/11/resources/8416516"",""resourceID"":""isad:lh:78659"",""capacity"":""Foto's i.v.m. Hector Waterschoot"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/e7679cf3-1454-55ff-a2a0-b54de23efe1d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e66298fa-7d0d-57de-88ad-8eff19b3365c,tg:lhph:25856_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,170 x 230,,,,,,,,,,"170 x 230 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e66298fa-7d0d-57de-88ad-8eff19b3365c,tg:lhph:25856_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,170,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e66298fa-7d0d-57de-88ad-8eff19b3365c,tg:lhph:25856_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,230,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e66298fa-7d0d-57de-88ad-8eff19b3365c,tg:lhph:25856_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:25856_#1,199523/7,WW 13 / P,e66298fa-7d0d-57de-88ad-8eff19b3365c,tr:lh:7660,isad:lh:95121,,,,,,,,,,,,,,,,,,,,,,
e66298fa-7d0d-57de-88ad-8eff19b3365c,tg:lhph:25856_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
e66298fa-7d0d-57de-88ad-8eff19b3365c,tg:lhph:25856_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required,,,,,,,,
e66298fa-7d0d-57de-88ad-8eff19b3365c,tg:lhph:25856_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m1uLrrBQUbElYWVjf97aEjvy,lhph,https://dams.antwerpen.be/iiif/m1uLrrBQUbElYWVjf97aEjvy/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/m1uLrrBQUbElYWVjf97aEjvy,DAMS Image,lhph,Foto
