ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
f7dfc380-f4fc-54fd-968a-a2481d56fb0f,tg:lhph:12649_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:12649_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/f7dfc380-f4fc-54fd-968a-a2481d56fb0f,object identifier,,,,,,,,,,
f7dfc380-f4fc-54fd-968a-a2481d56fb0f,tg:lhph:12649_#1,e22_AcquisitionNumbers,1,74295/5,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7dfc380-f4fc-54fd-968a-a2481d56fb0f,tg:lhph:12649_#1,e22_Acquisitions,1,,,tr:lh:3832,"dlod={""name"":""Aankoop bij Jos Polak"",""ark"":""ark:/24970/x0/9314f4d7-f5a5-5407-8b22-3cad98d6d43d"",""uri"":""/repositories/11/accessions/410027"",""id"":""tr:lh:3832"",""date"":""1966-01-11"",""granter"":""Jos Polak"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/9314f4d7-f5a5-5407-8b22-3cad98d6d43d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7dfc380-f4fc-54fd-968a-a2481d56fb0f,tg:lhph:12649_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,174 x 230,,,,,,,,,,"174 x 230 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7dfc380-f4fc-54fd-968a-a2481d56fb0f,tg:lhph:12649_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,174,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7dfc380-f4fc-54fd-968a-a2481d56fb0f,tg:lhph:12649_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,230,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7dfc380-f4fc-54fd-968a-a2481d56fb0f,tg:lhph:12649_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:12649_#1,74295/5,B 9272 / P,f7dfc380-f4fc-54fd-968a-a2481d56fb0f,tr:lh:3832,,,,,,,,,,,,,,,,,,,,,,,
f7dfc380-f4fc-54fd-968a-a2481d56fb0f,tg:lhph:12649_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
f7dfc380-f4fc-54fd-968a-a2481d56fb0f,tg:lhph:12649_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.0,permission required,,,,,,,,
f7dfc380-f4fc-54fd-968a-a2481d56fb0f,tg:lhph:12649_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2ZdEBhIRdSfZSRDTPpPE1uv,lhph,https://dams.antwerpen.be/iiif/v2ZdEBhIRdSfZSRDTPpPE1uv/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/v2ZdEBhIRdSfZSRDTPpPE1uv,DAMS Image,lhph,Foto
