ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
00b03954-cc9a-5f5d-89f3-45c652644a01,tg:lhph:17115_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:17115_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/00b03954-cc9a-5f5d-89f3-45c652644a01,object identifier,,,,,,,,,,
00b03954-cc9a-5f5d-89f3-45c652644a01,tg:lhph:17115_#1,e22_AcquisitionNumbers,1,74673/5,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00b03954-cc9a-5f5d-89f3-45c652644a01,tg:lhph:17115_#1,e22_Acquisitions,1,,,tr:lh:3845,"dlod={""name"":""Aankoop bij Anton Hardy"",""ark"":""ark:/24970/x0/329120dd-b0ff-5b78-90f3-f1cfc6c40f84"",""uri"":""/repositories/11/accessions/411418"",""id"":""tr:lh:3845"",""date"":""1966-02-10"",""granter"":""Anton Hardy"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/329120dd-b0ff-5b78-90f3-f1cfc6c40f84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00b03954-cc9a-5f5d-89f3-45c652644a01,tg:lhph:17115_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,159 x 232,,,,,,,,,,"159 x 232 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00b03954-cc9a-5f5d-89f3-45c652644a01,tg:lhph:17115_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,159,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00b03954-cc9a-5f5d-89f3-45c652644a01,tg:lhph:17115_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,232,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00b03954-cc9a-5f5d-89f3-45c652644a01,tg:lhph:17115_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:17115_#1,74673/5,H 267 / P,00b03954-cc9a-5f5d-89f3-45c652644a01,tr:lh:3845,,,,,,,,,,,,,,,,,,,,,,,
00b03954-cc9a-5f5d-89f3-45c652644a01,tg:lhph:17115_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
00b03954-cc9a-5f5d-89f3-45c652644a01,tg:lhph:17115_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.0,permission required,,,,,,,,
00b03954-cc9a-5f5d-89f3-45c652644a01,tg:lhph:17115_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SINLDMLUBKRbwDCXdPg0KZD9,lhph,https://dams.antwerpen.be/iiif/SINLDMLUBKRbwDCXdPg0KZD9/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/SINLDMLUBKRbwDCXdPg0KZD9,DAMS Image,lhph,Foto
