ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,au_code,g_code,Creation Actor Widget,Creation Actor Identifier,matched on,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
55e7a686-0e3f-507a-a553-1096ff1acea2,tg:rubgr:2518,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2518,record identifiers,https://data.rubenianum.be//ark:/86530/55e7a686-0e3f-507a-a553-1096ff1acea2,object identifier,Brieven,,,,
55e7a686-0e3f-507a-a553-1096ff1acea2,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""14bc2e0a-4084-44cb-a65f-5c0815ff5b59"", ""ontologyProperty"": """", ""resourceXresourceId"": ""43bde3cf-6474-4946-ae2e-7b0e31276ed7"", ""inverseOntologyProperty"": """"}]"
55e7a686-0e3f-507a-a553-1096ff1acea2,tg:rubgr:2518,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972.0,2087,In Copyright,
55e7a686-0e3f-507a-a553-1096ff1acea2,tg:rubgr:2518,e73_Correspondence,1,,,,,,,,,,,,,,,,"Lambert, Michael A.",correspondents (correspondence writers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55e7a686-0e3f-507a-a553-1096ff1acea2,tg:rubgr:2518,e73_Correspondence,1,,,,,,,,,,,,,,,,"Koetser, Brian",recipients (people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55e7a686-0e3f-507a-a553-1096ff1acea2,tg:rubgr:2518,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19721025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55e7a686-0e3f-507a-a553-1096ff1acea2,tg:rubgr:2518,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55e7a686-0e3f-507a-a553-1096ff1acea2,tg:rubgr:2518,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Korte inhoud: Antwoord op vraag van geadresseerde om Grossmann het schilderij van Martin van Cleve te laten onderzoeken in Sarrattmill House, Sarratt, Hertfordshire of eventueel in Londen.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55e7a686-0e3f-507a-a553-1096ff1acea2,tg:rubgr:2518,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cleve, Marten van (I)",,,,,,,,,,,,,,,,,,,,,,,
55e7a686-0e3f-507a-a553-1096ff1acea2,tg:rubgr:2518,e73_Keywords,2,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lambert, Michael A.",,,,,,,,,,,,,,,,,,,,,,,
