ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,au_code,g_code,Creation Actor Widget,Creation Actor Identifier,matched on,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
e732f9b9-12f1-52f5-869e-bb4363bcf38f,tg:rubgr:3353,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:3353,record identifiers,https://data.rubenianum.be//ark:/86530/e732f9b9-12f1-52f5-869e-bb4363bcf38f,object identifier,Brieven,,,,
e732f9b9-12f1-52f5-869e-bb4363bcf38f,tg:rubgr:3353,e73_AssociatedRecords,1,,,,,,,,,rubgr_brief,relatie naar geheel,tg:rubgr:3350,Verwijzing naar Grossmann object,,cd52b8c2-1b55-581d-9a17-61e0b6e71c69,"[{""resourceId"": ""cd52b8c2-1b55-581d-9a17-61e0b6e71c69"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c03aaf6e-65fd-4bc8-8026-9c2e83629b3d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e732f9b9-12f1-52f5-869e-bb4363bcf38f,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""fbef77ed-6152-4169-ab5a-7f8262ab3b8f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fe0eefa9-da32-4d52-96a0-4039a8ed89e8"", ""inverseOntologyProperty"": """"}]"
e732f9b9-12f1-52f5-869e-bb4363bcf38f,tg:rubgr:3353,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965.0,2080,In Copyright,
e732f9b9-12f1-52f5-869e-bb4363bcf38f,tg:rubgr:3353,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19651210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e732f9b9-12f1-52f5-869e-bb4363bcf38f,tg:rubgr:3353,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e732f9b9-12f1-52f5-869e-bb4363bcf38f,tg:rubgr:3353,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Korte inhoud: Geeft referenties op over waterverfschilders: d'Hulst 1954; E. van Autenboer 1949; [verso] Reply 15-12-1965 [...]</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e732f9b9-12f1-52f5-869e-bb4363bcf38f,tg:rubgr:3353,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Autenboer, E. van",,,,,,,,,,,,,,,,,,,,,,,
e732f9b9-12f1-52f5-869e-bb4363bcf38f,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000003353,referentienummer,False,,,,,,,,,,,,,,,,,,,,
e732f9b9-12f1-52f5-869e-bb4363bcf38f,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>5606</priref>
			<recipient>Grossmann, F.</recipient>
			<number>AFG_093_016</number>
			<part_of_reference>AFG_093_013</part_of_reference>
			<date.precise>1965-12-10</date.precise>
			<content>Korte inhoud: Geeft referenties op over waterverfschilders: d'Hulst 1954; E. van Autenboer 1949; [verso] Reply 15-12-1965 [...]</content>
			<object.object_number>AFG_093</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<part_of.title>Mechelen.</part_of.title>
			<class>AFG</class>
			<editorial_form>brief</editorial_form>
			<object.title>Comparative Material. Including Mechelen</object.title>
			<keyword>Monballieu, Adolf</keyword>
			<keyword>Autenboer, E. van</keyword>
			<keyword>Hulst, Roger-Adolf d'</keyword>
			<sender>Monballieu, A.</sender>
			<object.creator/>
			<input.date>2014-06-18</input.date>
			<edit.date>2014-06-18</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.time>10:15:14</edit.time>
			<input.time>10:11:16</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,
e732f9b9-12f1-52f5-869e-bb4363bcf38f,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:3353,brocade id,False,,,,,,,,,,,,,,,,,,,,
e732f9b9-12f1-52f5-869e-bb4363bcf38f,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:3353/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
