ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,au_code,g_code,Creation Actor Widget,Creation Actor Identifier,matched on,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
105b7341-78b8-5732-a1a4-e76d53eabed5,tg:rubgr:2557,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2557,record identifiers,https://data.rubenianum.be//ark:/86530/105b7341-78b8-5732-a1a4-e76d53eabed5,object identifier,Brieven,,,,
105b7341-78b8-5732-a1a4-e76d53eabed5,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f2859b05-5f58-474d-a722-b401c4760fb9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c883a274-7f2a-4cd2-a541-a0c88ca562cb"", ""inverseOntologyProperty"": """"}]"
105b7341-78b8-5732-a1a4-e76d53eabed5,tg:rubgr:2557,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979.0,2094,In Copyright,
105b7341-78b8-5732-a1a4-e76d53eabed5,tg:rubgr:2557,e73_Correspondence,1,,,,,,,,,,,,,,,,"Foxwell, Penny",correspondents (correspondence writers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105b7341-78b8-5732-a1a4-e76d53eabed5,tg:rubgr:2557,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19791011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105b7341-78b8-5732-a1a4-e76d53eabed5,tg:rubgr:2557,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105b7341-78b8-5732-a1a4-e76d53eabed5,tg:rubgr:2557,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Korte inhoud: Dankbetuiging voor advies d.d. 2/10/1979.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105b7341-78b8-5732-a1a4-e76d53eabed5,tg:rubgr:2557,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adviezen,,,,,,,,,,,,,,,,,,,,,,,
105b7341-78b8-5732-a1a4-e76d53eabed5,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002557,referentienummer,False,,,,,,,,,,,,,,,,,,,,
105b7341-78b8-5732-a1a4-e76d53eabed5,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4799</priref>
			<recipient>Grossmann, F.G.</recipient>
			<number>AFG_083_107</number>
			<date.precise>1979-10-11</date.precise>
			<content>Korte inhoud: Dankbetuiging voor advies d.d. 2/10/1979.</content>
			<object.object_number>AFG_083</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>brief</editorial_form>
			<object.title>Cleve, Marten van</object.title>
			<keyword>Adviezen</keyword>
			<sender>Foxwell, Penny</sender>
			<object.creator/>
			<input.date>2013-11-28</input.date>
			<edit.date>2015-02-26</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.time>14:26:48</edit.time>
			<input.time>13:28:01</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,
