ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,au_code,g_code,Creation Actor Widget,Creation Actor Identifier,matched on,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
90b0a06e-5069-56ca-b4be-08993d1fcac4,tg:rubgr:2701,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2701,record identifiers,https://data.rubenianum.be//ark:/86530/90b0a06e-5069-56ca-b4be-08993d1fcac4,object identifier,Brieven,,,,
90b0a06e-5069-56ca-b4be-08993d1fcac4,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""246c2f63-fedf-4c32-b276-9d97d7ed6188"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c7ed4629-960b-4843-acdd-9fef25ccb6c7"", ""inverseOntologyProperty"": """"}]"
90b0a06e-5069-56ca-b4be-08993d1fcac4,tg:rubgr:2701,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969.0,2084,In Copyright,
90b0a06e-5069-56ca-b4be-08993d1fcac4,tg:rubgr:2701,e73_Correspondence,1,,,,,,,,,,,,,,,,"Mensel, Karen Dimartino",correspondents (correspondence writers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90b0a06e-5069-56ca-b4be-08993d1fcac4,tg:rubgr:2701,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19691224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90b0a06e-5069-56ca-b4be-08993d1fcac4,tg:rubgr:2701,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90b0a06e-5069-56ca-b4be-08993d1fcac4,tg:rubgr:2701,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Korte inhoud: Stuurt in bijlage haar verslag datze zond naar Mary Davis [Samuel H. Kress Foundation]. Vraagt of het kan doorgaan als 'preliminary report.' Ze heeft in haar onderzoek geen voorbeelden gevonden van kalenderillustraties met alleen voorstellingen van boeren. De boer krijgt wel meer aandacht in de voorstelling, na de MSS van de Gebroeders Limburg, o.a. in Grimani Breviarium. Signaleert een motief in het handschrift Dyson Perrins MS 106 en brengt het in verband met De terugkeer van de kudde, afb. van November. Vraagt of ze ook een aanvraag moet indienen bij Brown University.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90b0a06e-5069-56ca-b4be-08993d1fcac4,tg:rubgr:2701,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Limborg, van (gebroeders)",,,,,,,,,,,,,,,,,,,,,,,
90b0a06e-5069-56ca-b4be-08993d1fcac4,tg:rubgr:2701,e73_Keywords,2,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,handschrift,,,,,,,,,,,,,,,,,,,,,,,
90b0a06e-5069-56ca-b4be-08993d1fcac4,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002701,referentienummer,False,,,,,,,,,,,,,,,,,,,,
