ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,au_code,g_code,Creation Actor Widget,Creation Actor Identifier,matched on,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
666707f3-0c09-5468-b792-1e9645d71d71,tg:rubgr:151,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:151,record identifiers,https://data.rubenianum.be//ark:/86530/666707f3-0c09-5468-b792-1e9645d71d71,object identifier,Brieven,,,,
666707f3-0c09-5468-b792-1e9645d71d71,tg:rubgr:151,e73_AssociatedRecords,1,,,,,,,,,rubgr_brief,gerelateerd object,tg:rubgr:179,Verwijzing naar Grossmann object,,7ad9e225-a8f2-5c48-a589-d217c7fe1728,"[{""resourceId"": ""7ad9e225-a8f2-5c48-a589-d217c7fe1728"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ad8a4f9f-a7b5-4714-afd6-2a4d4c9fa4d9"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666707f3-0c09-5468-b792-1e9645d71d71,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""eb3c8ce1-c2c2-41b4-baf3-30cf04cd777b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fe4d5bd2-395f-4042-9591-100586dd6be5"", ""inverseOntologyProperty"": """"}]"
666707f3-0c09-5468-b792-1e9645d71d71,tg:rubgr:151,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.0,2068,In Copyright,
666707f3-0c09-5468-b792-1e9645d71d71,tg:rubgr:151,e73_Correspondence,1,,,,,,,,,,,,,,,,"Buuren, David van",correspondents (correspondence writers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666707f3-0c09-5468-b792-1e9645d71d71,tg:rubgr:151,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19530610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666707f3-0c09-5468-b792-1e9645d71d71,tg:rubgr:151,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666707f3-0c09-5468-b792-1e9645d71d71,tg:rubgr:151,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Korte inhoud: Liet foto's maken. Zond 8 detailfoto's naar d'Hulst. Tezamen met de foto's van het KMSKB-schilderij zullen ze naar F.G. verzonden worden. Vraag over de afmetingen van de foto's. Wijst erop dat Glück geen wijziging vermeldt in de afmetingen van het paneel. Wil dit met F.G. onderzoeken. Wil, voorlopig, niet als eigenaar vermeld worden.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666707f3-0c09-5468-b792-1e9645d71d71,tg:rubgr:151,e73_ExternalRelationsExtras,a::rub.7,ow.link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://rkd.nl/nl/explore/images/,262344,online catalogs,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,,
666707f3-0c09-5468-b792-1e9645d71d71,tg:rubgr:151,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buuren, David van",,,,,,,,,,,,,,,,,,,,,,,
