ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,au_code,g_code,Creation Actor Widget,Creation Actor Identifier,matched on,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
00063283-a40e-5d5b-9b91-007a96b240a7,tg:rubgr:4331,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:4331,record identifiers,https://data.rubenianum.be//ark:/86530/00063283-a40e-5d5b-9b91-007a96b240a7,object identifier,Brieven,,,,
00063283-a40e-5d5b-9b91-007a96b240a7,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5e5063f3-594c-4c6a-b1f8-94586d93e829"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c81642c7-86f2-464d-a729-1de087c70c39"", ""inverseOntologyProperty"": """"}]"
00063283-a40e-5d5b-9b91-007a96b240a7,tg:rubgr:4331,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969.0,2084,In Copyright,
00063283-a40e-5d5b-9b91-007a96b240a7,tg:rubgr:4331,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19691104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00063283-a40e-5d5b-9b91-007a96b240a7,tg:rubgr:4331,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00063283-a40e-5d5b-9b91-007a96b240a7,tg:rubgr:4331,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>[Briefhoofd Vassar College, Poughkeepsie, N.Y.] Korte inhoud: Heeft zijn manuscript over Bruegel ingediend en betreurt dat hij FG niet kon ontmoeten. Gaat in op de 'Naer het Leven'-zaak.[scan]</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00063283-a40e-5d5b-9b91-007a96b240a7,tg:rubgr:4331,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/rub/opacrub/,c:lvd:13257773,gepubliceerd in /als,Bibliotheekcatalogus van het Rubenianum,,,,,,,,,,,,,,,,,,,,,,,,,,,
00063283-a40e-5d5b-9b91-007a96b240a7,tg:rubgr:4331,e73_ExternalRelations,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/rub/opacrub/,c:lvd:13257411,gepubliceerd in /als,Bibliotheekcatalogus van het Rubenianum,,,,,,,,,,,,,,,,,,,,,,,,,,,
00063283-a40e-5d5b-9b91-007a96b240a7,tg:rubgr:4331,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lavalleye, Jacques",,,,,,,,,,,,,,,,,,,,,,,
00063283-a40e-5d5b-9b91-007a96b240a7,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000004331,referentienummer,False,,,,,,,,,,,,,,,,,,,,
00063283-a40e-5d5b-9b91-007a96b240a7,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>6584</priref>
			<recipient>Grossmann, F.G.</recipient>
			<number>AFG_111_126</number>
			<date.precise>1969-11-04</date.precise>
			<content>[Briefhoofd Vassar College, Poughkeepsie, N.Y.] Korte inhoud: Heeft zijn manuscript over Bruegel ingediend en betreurt dat hij FG niet kon ontmoeten. Gaat in op de 'Naer het Leven'-zaak.[scan]</content>
			<object.object_number>AFG_111</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>brief</editorial_form>
			<object.title>Bruegel: Notes &amp; Printed Material</object.title>
			<keyword>Lavalleye, Jacques</keyword>
			<keyword>Lebeer, Louis</keyword>
			<keyword>Tolnay, Charles de</keyword>
			<keyword>Florence, Galleria degli Uffizi</keyword>
			<sender>Stechow, Wolfgang</sender>
			<object.creator/>
			<documentation.author>Lavalleye, Jacques</documentation.author>
			<documentation.author>Stechow, Wolfgang</documentation.author>
			<input.date>2014-07-09</input.date>
			<edit.date>2014-07-09</edit.date>
			<edit.date>2014-07-09</edit.date>
			<edit.date>2014-07-09</edit.date>
			<edit.date>2014-07-09</edit.date>
			<edit.date>2014-07-09</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<documentation.shelfmark/>
			<documentation.shelfmark/>
			<documentation.title>Lucas van Leiden : Pieter Bruegel d.&#196;. : das gesamte graphische Werk</documentation.title>
			<documentation.title>Pieter Bruegel the Elder</documentation.title>
			<edit.time>11:04:11</edit.time>
			<edit.time>10:45:24</edit.time>
			<edit.time>10:45:02</edit.time>
			<edit.time>10:44:33</edit.time>
			<edit.time>10:43:10</edit.time>
			<input.time>10:36:28</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<documentation.title.article/>
			<documentation.title.article/>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,
00063283-a40e-5d5b-9b91-007a96b240a7,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:4331,brocade id,False,,,,,,,,,,,,,,,,,,,,
00063283-a40e-5d5b-9b91-007a96b240a7,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:4331/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
00063283-a40e-5d5b-9b91-007a96b240a7,tg:rubgr:4331,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e02e372d-65a4-5c30-b695-c2c2a0ba1f1c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c99f5ab9-6516-486b-a11f-296c235e1446"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
00063283-a40e-5d5b-9b91-007a96b240a7,tg:rubgr:4331,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_111_126,repository numbers,,,,,,,,,,,,,
00063283-a40e-5d5b-9b91-007a96b240a7,tg:rubgr:4331,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_111_126,titles proper,Dutch (language),,,,,,,,,,
00063283-a40e-5d5b-9b91-007a96b240a7,tg:rubgr:4331,e73_Titles,,,au::111146,,,,,,,rubgr_brief,,,,,,,,recipients (people),rub,Brief,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,be,au::111146:1,au::111146g:1,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann"",""ark:/83110/x0/ae80d66c-7975-5060-9cf6-7c8efbdcbd63""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/ae80d66c-7975-5060-9cf6-7c8efbdcbd63"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""resourceArk"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00063283-a40e-5d5b-9b91-007a96b240a7,tg:rubgr:4331,e73_Titles,,,au::37698,,,,,,,rubgr_brief,,,,,,,,correspondents (correspondence writers),rub,Brief,ff6a51ba-e98d-5a1d-8a59-563e60dad251,bs,au::37698:1,au::37698g:1,"dlod={""suggest"":[""/agents/people/4033686"",""au::37698"",""au::37698:1"",""ark:/83110/x0/ff6a51ba-e98d-5a1d-8a59-563e60dad251"",""Wolfgang Stechow"",""ark:/83110/x0/e374c04a-9085-56aa-b216-9c93a77473aa""],""name"":""Wolfgang Stechow"",""ark"":""ark:/83110/x0/e374c04a-9085-56aa-b216-9c93a77473aa"",""uri"":""/agents/people/4033686"",""id"":""au::37698:1"",""resourceArk"":""ark:/83110/x0/ff6a51ba-e98d-5a1d-8a59-563e60dad251"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ff6a51ba-e98d-5a1d-8a59-563e60dad251,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00063283-a40e-5d5b-9b91-007a96b240a7,tg:rubgr:4331,e73_Titles,,,au::11139,,,,,,,rubgr_brief,,,,,,,,,rub,Brief,662a79e3-e96d-5e11-ad7a-5eb0864138d8,kw,au::11139:1,au::11139g:1,,,au_code,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1191873"",""au::11139"",""au::11139:1"",""ark:/83110/x0/662a79e3-e96d-5e11-ad7a-5eb0864138d8"",""Louis Lebeer"",""ark:/83110/x0/ecaba7c2-761d-558b-91f7-7761649e3000""],""name"":""Louis Lebeer"",""ark"":""ark:/83110/x0/ecaba7c2-761d-558b-91f7-7761649e3000"",""uri"":""/agents/people/1191873"",""id"":""au::11139:1"",""resourceArk"":""ark:/83110/x0/662a79e3-e96d-5e11-ad7a-5eb0864138d8"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/662a79e3-e96d-5e11-ad7a-5eb0864138d8,,,,,,,,,,,,,,,
00063283-a40e-5d5b-9b91-007a96b240a7,tg:rubgr:4331,e73_Titles,,,au::18500,,,,,,,rubgr_brief,,,,,,,,,rub,Brief,adc10a3d-d3e4-5f12-b76b-ddce078b7105,kw,au::18500:1,au::18500g:1,,,au_code,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1979500"",""au::18500"",""au::18500:1"",""ark:/83110/x0/adc10a3d-d3e4-5f12-b76b-ddce078b7105"",""Charles de Tolnay"",""ark:/83110/x0/fb91fd4b-6fdd-5476-a7a8-45eaf0c5fa3e""],""name"":""Charles de Tolnay"",""ark"":""ark:/83110/x0/fb91fd4b-6fdd-5476-a7a8-45eaf0c5fa3e"",""uri"":""/agents/people/1979500"",""id"":""au::18500:1"",""resourceArk"":""ark:/83110/x0/adc10a3d-d3e4-5f12-b76b-ddce078b7105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/adc10a3d-d3e4-5f12-b76b-ddce078b7105,,,,,,,,,,,,,,,
00063283-a40e-5d5b-9b91-007a96b240a7,tg:rubgr:4331,e73_Titles,,,au::32545,,,,,,,rubgr_brief,,,,,,,,,rub,Brief,7ca6beec-144b-5524-bf1d-309f064c1574,kw,au::32545:1,au::32545g:1,,,au_code,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/3482315"",""au::32545"",""au::32545:1"",""ark:/83110/x0/7ca6beec-144b-5524-bf1d-309f064c1574"",""Galleria Degli Uffizi [Florence (I)]"",""ark:/83110/x0/82e8f61c-f7e2-5dd2-938d-062f479318cf""],""name"":""Galleria Degli Uffizi [Florence (I)]"",""ark"":""ark:/83110/x0/82e8f61c-f7e2-5dd2-938d-062f479318cf"",""uri"":""/agents/corporate_entities/3482315"",""id"":""au::32545:1"",""resourceArk"":""ark:/83110/x0/7ca6beec-144b-5524-bf1d-309f064c1574"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7ca6beec-144b-5524-bf1d-309f064c1574,,,,,,,,,,,,,,,
