ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,au_code,g_code,Creation Actor Widget,Creation Actor Identifier,matched on,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
da96847f-d0e8-5282-9350-8126aeeb1f60,tg:rubgr:4329,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:4329,record identifiers,https://data.rubenianum.be//ark:/86530/da96847f-d0e8-5282-9350-8126aeeb1f60,object identifier,Brieven,,,,
da96847f-d0e8-5282-9350-8126aeeb1f60,tg:rubgr:4329,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,,,,,AFG_046,isad:rub:2976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da96847f-d0e8-5282-9350-8126aeeb1f60,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6c070142-96e1-470d-89ca-fe324a0bdf9d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b51050c4-ad2e-4f1d-9b3c-feb17886eeb9"", ""inverseOntologyProperty"": """"}]"
da96847f-d0e8-5282-9350-8126aeeb1f60,tg:rubgr:4329,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969.0,2084,In Copyright,
da96847f-d0e8-5282-9350-8126aeeb1f60,tg:rubgr:4329,e73_Correspondence,1,,,,,,,,,,,,,,,,"Heulens, Frans",recipients (people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da96847f-d0e8-5282-9350-8126aeeb1f60,tg:rubgr:4329,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19690906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da96847f-d0e8-5282-9350-8126aeeb1f60,tg:rubgr:4329,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da96847f-d0e8-5282-9350-8126aeeb1f60,tg:rubgr:4329,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Korte inhoud: Gaat in op de ontmoeting in brussel en de restauratie van het Bruegelhuis. Heeft interesse in de kopieën van Feast of St. Martin en Good Shepherd, nu in het bezit van Heulens. Vraagt foto's van het huis.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da96847f-d0e8-5282-9350-8126aeeb1f60,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000004329,referentienummer,False,,,,,,,,,,,,,,,,,,,,
da96847f-d0e8-5282-9350-8126aeeb1f60,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>6582</priref>
			<recipient>Heulens, Frans</recipient>
			<number>AFG_111_124</number>
			<date.precise>1969-09-06</date.precise>
			<content>Korte inhoud: Gaat in op de ontmoeting in brussel en de restauratie van het Bruegelhuis. Heeft interesse in de kopie&#235;n van Feast of St. Martin en Good Shepherd, nu in het bezit van Heulens. Vraagt foto's van het huis.</content>
			<object.object_number>AFG_111</object.object_number>
			<object.object_number>AFG_046</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>brief</editorial_form>
			<object.title>Bruegel: Notes &amp; Printed Material</object.title>
			<object.title>Shepherd Theme</object.title>
			<sender>Grossmann, F.G.</sender>
			<object.creator/>
			<object.creator/>
			<input.date>2014-07-09</input.date>
			<edit.date>2018-06-06</edit.date>
			<edit.date>2014-07-09</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>sa73120</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.time>16:57:14</edit.time>
			<edit.time>10:24:13</edit.time>
			<input.time>10:22:11</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,
da96847f-d0e8-5282-9350-8126aeeb1f60,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:4329,brocade id,False,,,,,,,,,,,,,,,,,,,,
da96847f-d0e8-5282-9350-8126aeeb1f60,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:4329/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
