ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,au_code,g_code,Creation Actor Widget,Creation Actor Identifier,matched on,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
5e2dc3b5-e2c6-5420-b76e-7a127c575956,tg:rubgr:2170,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2170,record identifiers,https://data.rubenianum.be//ark:/86530/5e2dc3b5-e2c6-5420-b76e-7a127c575956,object identifier,Brieven,,,,
5e2dc3b5-e2c6-5420-b76e-7a127c575956,tg:rubgr:2170,e73_AssociatedRecords,1,,,,,,,,,rubgr_brief,relatie naar geheel,tg:rubgr:2169,Verwijzing naar Grossmann object,,9e0522be-a557-5755-b577-3e0b3e12389c,"[{""resourceId"": ""9e0522be-a557-5755-b577-3e0b3e12389c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2037e6e3-22cf-4c82-9920-2c09ce84aac1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2dc3b5-e2c6-5420-b76e-7a127c575956,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4022b4b3-3c7f-42b0-8cd6-9812d293378b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8e47e01e-a398-463c-8bb1-f0ae65fe7d36"", ""inverseOntologyProperty"": """"}]"
5e2dc3b5-e2c6-5420-b76e-7a127c575956,tg:rubgr:2170,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960.0,2075,In Copyright,
5e2dc3b5-e2c6-5420-b76e-7a127c575956,tg:rubgr:2170,e73_Correspondence,1,,,,,,,,,,,,,,,,"Pulitzer, Henry F.",correspondents (correspondence writers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2dc3b5-e2c6-5420-b76e-7a127c575956,tg:rubgr:2170,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19600623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2dc3b5-e2c6-5420-b76e-7a127c575956,tg:rubgr:2170,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2dc3b5-e2c6-5420-b76e-7a127c575956,tg:rubgr:2170,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>[Briefhoofd The Pulitzer Gallery] Korte inhoud: Refereert aan een ontmoeting met FG waarbij deze suggereerde om research te doen voor de galerie. FG toonde toen belangstelling voor het werk 'road builders'. Stuurt in bijlage kleurenfoto. Afzender verwijst naar The Connoisseur van juni 1960 waarin staat aangekondigd dat FG werkt aan een studie over Jan Mandijn en navolgers van Bosch. Vermeldt wijlen Friedländer als zijnde een goede vriend van hem. Zet plan uiteen waarvoor hij FG's hulp kan gebruiken m.b.t. provenance van te verkopen schilderijen. Geeft voorbeeld van Dionys Verburg [verkoopcatalogus in bijlage].</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2dc3b5-e2c6-5420-b76e-7a127c575956,tg:rubgr:2170,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mandijn, Jan",,,,,,,,,,,,,,,,,,,,,,,
5e2dc3b5-e2c6-5420-b76e-7a127c575956,tg:rubgr:2170,e73_Keywords,2,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Verburgh, Dionijs",,,,,,,,,,,,,,,,,,,,,,,
