ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,au_code,g_code,Creation Actor Widget,Creation Actor Identifier,matched on,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
238d755b-5730-524a-8694-378b9cd3c5d7,tg:rubgr:2336,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2336,record identifiers,https://data.rubenianum.be//ark:/86530/238d755b-5730-524a-8694-378b9cd3c5d7,object identifier,Brieven,,,,
238d755b-5730-524a-8694-378b9cd3c5d7,tg:rubgr:2336,e73_AssociatedRecords,1,,,,,,,,,rubgr_brief,gerelateerd onderdeel,tg:rubgr:2337,Verwijzing naar Grossmann object,,b7ce9e03-eb90-59f0-bc32-ba583525da11,"[{""resourceId"": ""b7ce9e03-eb90-59f0-bc32-ba583525da11"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2dc6e489-c8fc-4149-be12-67c9406dd997"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238d755b-5730-524a-8694-378b9cd3c5d7,tg:rubgr:2336,e73_AssociatedRecords,2,,,,,,,,,rubgr_brief,gerelateerd onderdeel,tg:rubgr:2339,Verwijzing naar Grossmann object,,bdc09087-1302-576b-aa2f-d4f3021f5ff8,"[{""resourceId"": ""bdc09087-1302-576b-aa2f-d4f3021f5ff8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""76f20705-2441-42cd-9c0e-0beb170cca71"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238d755b-5730-524a-8694-378b9cd3c5d7,tg:rubgr:2336,e73_AssociatedRecords,3,,,,,,,,,rubgr_brief,gerelateerd onderdeel,tg:rubgr:2338,Verwijzing naar Grossmann object,,6d874152-60db-5fae-8a9f-54ef2b7e2fae,"[{""resourceId"": ""6d874152-60db-5fae-8a9f-54ef2b7e2fae"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9554f118-961e-49b3-99c5-d4f65b68b1cd"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238d755b-5730-524a-8694-378b9cd3c5d7,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ae11c5fe-5bde-4109-a94a-e661b5a9779b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4ce2d99d-2871-4b3d-a590-d1af421c34fe"", ""inverseOntologyProperty"": """"}]"
238d755b-5730-524a-8694-378b9cd3c5d7,tg:rubgr:2336,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970.0,2085,In Copyright,
238d755b-5730-524a-8694-378b9cd3c5d7,tg:rubgr:2336,e73_Correspondence,1,,,,,,,,,,,,,,,,"Brod, Alfred",correspondents (correspondence writers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238d755b-5730-524a-8694-378b9cd3c5d7,tg:rubgr:2336,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19701016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238d755b-5730-524a-8694-378b9cd3c5d7,tg:rubgr:2336,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238d755b-5730-524a-8694-378b9cd3c5d7,tg:rubgr:2336,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>[Briefhoofd: Brod Gallery]. Korte inhoud: Antwoord op brief FG [niet bewaard] met vraag om informatie over een vermelding in The Connoisseur. De kunsthandel beschikt over drie schilderijen van Pieter Brueghel [sic]. Zendt reproducties van 'Return from the Inn', ex. collectie Sir Francis Glyn en van 'The Wedding Feast' en een brochure.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
