ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,au_code,g_code,Creation Actor Widget,Creation Actor Identifier,matched on,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
f746dcdf-8f52-598b-ba8f-c87af7a1485d,tg:rubgr:4633,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:4633,record identifiers,https://data.rubenianum.be//ark:/86530/f746dcdf-8f52-598b-ba8f-c87af7a1485d,object identifier,Brieven,,,,
f746dcdf-8f52-598b-ba8f-c87af7a1485d,tg:rubgr:4633,e73_AssociatedRecords,1,,,,,,,,,rubgr_brief,gerelateerd object,tg:rubgr:3335,Verwijzing naar Grossmann object,,7d4de3a6-93e4-58b0-a7a5-f67f38482dde,"[{""resourceId"": ""7d4de3a6-93e4-58b0-a7a5-f67f38482dde"", ""ontologyProperty"": """", ""resourceXresourceId"": ""92921821-c6a5-43db-b2f3-6f9fecf6e9a3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f746dcdf-8f52-598b-ba8f-c87af7a1485d,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0e338161-5328-4a01-90c9-a1f53151f15b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""11dc2c9a-c668-4661-9da5-9d4bd421ca0b"", ""inverseOntologyProperty"": """"}]"
f746dcdf-8f52-598b-ba8f-c87af7a1485d,tg:rubgr:4633,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957.0,2072,In Copyright,
f746dcdf-8f52-598b-ba8f-c87af7a1485d,tg:rubgr:4633,e73_Correspondence,1,,,,,,,,,,,,,,,,"Fenton, Henry",correspondents (correspondence writers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f746dcdf-8f52-598b-ba8f-c87af7a1485d,tg:rubgr:4633,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19571106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f746dcdf-8f52-598b-ba8f-c87af7a1485d,tg:rubgr:4633,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f746dcdf-8f52-598b-ba8f-c87af7a1485d,tg:rubgr:4633,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>[Briefhoofd B.L. Fenton &amp; Sons] Korte inhoud: Antwoord op vraag naar informatie FG d.d. 19-10-1957. Geeft afmeting en vorige eigenaar.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f746dcdf-8f52-598b-ba8f-c87af7a1485d,tg:rubgr:4633,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fenton, Henry",,,,,,,,,,,,,,,,,,,,,,,
f746dcdf-8f52-598b-ba8f-c87af7a1485d,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000004633,referentienummer,False,,,,,,,,,,,,,,,,,,,,
f746dcdf-8f52-598b-ba8f-c87af7a1485d,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>6886</priref>
			<recipient>Grossmann, F.</recipient>
			<number>AFG_121_001</number>
			<date.precise>1957-11-06</date.precise>
			<content>[Briefhoofd B.L. Fenton &amp; Sons] Korte inhoud: Antwoord op vraag naar informatie FG d.d. 19-10-1957. Geeft afmeting en vorige eigenaar.</content>
			<object.object_number>AFG_121</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<related_object.title>Korte inhoud: FG vraagt info over werk verkocht in Dundee op 19-10-1957.</related_object.title>
			<class>AFG</class>
			<editorial_form>brief</editorial_form>
			<object.title>Bruegel: Varia (including photographs); Drawings, Engravings</object.title>
			<keyword>Fenton, Henry</keyword>
			<sender>Fenton, Henry</sender>
			<object.creator/>
			<input.date>2014-07-18</input.date>
			<edit.date>2014-07-18</edit.date>
			<edit.date>2014-07-18</edit.date>
			<edit.date>2014-07-18</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<related_object.reference>AFG_092_065</related_object.reference>
			<edit.time>14:00:09</edit.time>
			<edit.time>13:59:07</edit.time>
			<edit.time>13:56:08</edit.time>
			<input.time>13:15:53</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,
