ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,au_code,g_code,Creation Actor Widget,Creation Actor Identifier,matched on,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
69cbfb99-26a7-5846-ae2a-6982de5eaae9,tg:rubgr:4760,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:4760,record identifiers,https://data.rubenianum.be//ark:/86530/69cbfb99-26a7-5846-ae2a-6982de5eaae9,object identifier,Brieven,,,,
69cbfb99-26a7-5846-ae2a-6982de5eaae9,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6321356e-685a-4f34-b138-44c3c6ac99aa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fab85348-bfc2-48f5-99ce-2a7e5284bc5a"", ""inverseOntologyProperty"": """"}]"
69cbfb99-26a7-5846-ae2a-6982de5eaae9,tg:rubgr:4760,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957.0,2072,In Copyright,
69cbfb99-26a7-5846-ae2a-6982de5eaae9,tg:rubgr:4760,e73_Correspondence,1,,,,,,,,,,,,,,,,"Grasshoff, Kurt",recipients (people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69cbfb99-26a7-5846-ae2a-6982de5eaae9,tg:rubgr:4760,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19570309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69cbfb99-26a7-5846-ae2a-6982de5eaae9,tg:rubgr:4760,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69cbfb99-26a7-5846-ae2a-6982de5eaae9,tg:rubgr:4760,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Korte inhoud: [Taal, Duits] Geeft adres Grauls.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69cbfb99-26a7-5846-ae2a-6982de5eaae9,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000004760,referentienummer,False,,,,,,,,,,,,,,,,,,,,
69cbfb99-26a7-5846-ae2a-6982de5eaae9,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>7013</priref>
			<recipient>Grasshoff, Kurt</recipient>
			<number>AFG_128_060</number>
			<date.precise>1957-03-09</date.precise>
			<content>Korte inhoud: [Taal, Duits] Geeft adres Grauls.</content>
			<object.object_number>AFG_128</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>brief</editorial_form>
			<object.title>[Folders &amp; envelopes]</object.title>
			<keyword>Grauls, Jan</keyword>
			<sender>Grossmann, Fritz</sender>
			<object.creator/>
			<input.date>2014-07-25</input.date>
			<edit.date>2014-07-25</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.time>15:53:00</edit.time>
			<input.time>15:52:37</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,
69cbfb99-26a7-5846-ae2a-6982de5eaae9,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:4760,brocade id,False,,,,,,,,,,,,,,,,,,,,
