ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,ire.isaar.id,place_au_code,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
3d903e2a-d5ed-5ed7-b325-31ea49cd2876,tg:rubgr:570,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:570,https://data.rubenianum.be//ark:/86530/3d903e2a-d5ed-5ed7-b325-31ea49cd2876,Brieven,,,,
3d903e2a-d5ed-5ed7-b325-31ea49cd2876,tg:rubgr:570,e73_AssociatedRecords,1,,,,,,,,,rubgr_brief,relatie naar geheel,tg:rubgr:554,Verwijzing naar Grossmann object,,5696b8f6-1992-5d30-901f-f9d9346a1f16,"[{""resourceId"": ""5696b8f6-1992-5d30-901f-f9d9346a1f16"", ""ontologyProperty"": """", ""resourceXresourceId"": ""64916fae-32d6-4db8-8a71-33c615394535"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d903e2a-d5ed-5ed7-b325-31ea49cd2876,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""bfbb95b7-5c21-45e5-842c-1f6c463158ab"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ad4e2d01-dcd3-4563-80f6-472e05eebf15"", ""inverseOntologyProperty"": """"}]"
3d903e2a-d5ed-5ed7-b325-31ea49cd2876,tg:rubgr:570,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959.0,2074,In Copyright,
3d903e2a-d5ed-5ed7-b325-31ea49cd2876,tg:rubgr:570,e73_Correspondence,1,,,,,,,,,,,,,,,,"Ruiter, Henri de",recipients (people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d903e2a-d5ed-5ed7-b325-31ea49cd2876,tg:rubgr:570,e73_CreationActors,,,au::111146,,,,,,,rubgr_brief,,,,,,,,correspondents (correspondence writers),rub,Brief,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,bs,au::111146:1,au::111146g:1,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d903e2a-d5ed-5ed7-b325-31ea49cd2876,tg:rubgr:570,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19591114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d903e2a-d5ed-5ed7-b325-31ea49cd2876,tg:rubgr:570,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d903e2a-d5ed-5ed7-b325-31ea49cd2876,tg:rubgr:570,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Korte inhoud: [Taal, Duits] Informeert of zijn indruk klopt, brief d.d. 9-11-1958, dat het werk nu in het bezit is van een andere eigenaar. Vraagt of de Ruiter of iemand anders een publicatie plant. Is verheugd dat de discussie openbaar gevoerd kan worden; [toegevoegde vermelding]: 'F.G. foto's werden teruggestuurd.'",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d903e2a-d5ed-5ed7-b325-31ea49cd2876,tg:rubgr:570,e73_ExternalRelationsExtras,a::rub.15,ow.link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://rkd.nl/nl/explore/images/,261160,online catalogs,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,
