ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,au_code,g_code,Creation Actor Widget,Creation Actor Identifier,matched on,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
f9274a8f-ac44-5bc4-84a9-e98f7d2a3752,tg:rubgr:4447,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:4447,record identifiers,https://data.rubenianum.be//ark:/86530/f9274a8f-ac44-5bc4-84a9-e98f7d2a3752,object identifier,Brieven,,,,
f9274a8f-ac44-5bc4-84a9-e98f7d2a3752,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4656d08b-48c8-4987-8017-b8e4fa66833b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c1fc734f-4565-4ba6-80f8-9e101d30b38a"", ""inverseOntologyProperty"": """"}]"
f9274a8f-ac44-5bc4-84a9-e98f7d2a3752,tg:rubgr:4447,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973.0,2088,In Copyright,
f9274a8f-ac44-5bc4-84a9-e98f7d2a3752,tg:rubgr:4447,e73_Correspondence,1,,,,,,,,,,,,,,,,"Ingles, Elisabeth",correspondents (correspondence writers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9274a8f-ac44-5bc4-84a9-e98f7d2a3752,tg:rubgr:4447,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19730709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9274a8f-ac44-5bc4-84a9-e98f7d2a3752,tg:rubgr:4447,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9274a8f-ac44-5bc4-84a9-e98f7d2a3752,tg:rubgr:4447,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>[Briefhoofd Phaidon Press] Korte inhoud: Stuurt proefdrukken ze moeten ingediend worden op 19 juli.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9274a8f-ac44-5bc4-84a9-e98f7d2a3752,tg:rubgr:4447,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ingles, Elisabeth",,,,,,,,,,,,,,,,,,,,,,,
f9274a8f-ac44-5bc4-84a9-e98f7d2a3752,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000004447,referentienummer,False,,,,,,,,,,,,,,,,,,,,
f9274a8f-ac44-5bc4-84a9-e98f7d2a3752,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>6690</priref>
			<recipient>Grossmann, F.G.</recipient>
			<number>AFG_113_011</number>
			<date.precise>1973-07-09</date.precise>
			<content>[Briefhoofd Phaidon Press] Korte inhoud: Stuurt proefdrukken ze moeten ingediend worden op 19 juli.</content>
			<object.object_number>AFG_113</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>brief</editorial_form>
			<object.title>Bruegel: Paintings. 3rd edition</object.title>
			<keyword>Ingles, Elisabeth</keyword>
			<sender>Ingles, Elisabeth</sender>
			<object.creator/>
			<input.date>2014-07-14</input.date>
			<edit.date>2014-07-14</edit.date>
			<edit.date>2014-07-14</edit.date>
			<edit.date>2014-07-14</edit.date>
			<edit.date>2014-07-14</edit.date>
			<edit.date>2014-07-14</edit.date>
			<edit.date>2014-07-14</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.time>14:18:33</edit.time>
			<edit.time>11:13:22</edit.time>
			<edit.time>10:54:07</edit.time>
			<edit.time>10:22:20</edit.time>
			<edit.time>10:21:14</edit.time>
			<edit.time>10:18:07</edit.time>
			<input.time>10:15:37</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,
