ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,au_code,g_code,Creation Actor Widget,Creation Actor Identifier,matched on,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
865f9882-576a-54d2-b599-7741d8ef4e50,tg:rubgr:1145,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1145,record identifiers,https://data.rubenianum.be//ark:/86530/865f9882-576a-54d2-b599-7741d8ef4e50,object identifier,Brieven,,,,
865f9882-576a-54d2-b599-7741d8ef4e50,tg:rubgr:1145,e73_AssociatedRecords,1,,,,,,,,,rubgr_brief,relatie naar geheel,tg:rubgr:1132,Verwijzing naar Grossmann object,,92c376c2-d03c-52e7-b7ac-a58dbff0a2d8,"[{""resourceId"": ""92c376c2-d03c-52e7-b7ac-a58dbff0a2d8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""456f68b5-f8d9-4b7b-9271-8c74bc6d9df2"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865f9882-576a-54d2-b599-7741d8ef4e50,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f772a746-d64b-4cbf-ab0e-dcf730bc46c5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e09676fc-723a-4f17-963c-4eca5b5a8786"", ""inverseOntologyProperty"": """"}]"
865f9882-576a-54d2-b599-7741d8ef4e50,tg:rubgr:1145,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954.0,2069,In Copyright,
865f9882-576a-54d2-b599-7741d8ef4e50,tg:rubgr:1145,e73_Correspondence,1,,,,,,,,,,,,,,,,"Leonard Woolley, Charles",correspondents (correspondence writers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865f9882-576a-54d2-b599-7741d8ef4e50,tg:rubgr:1145,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19540219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865f9882-576a-54d2-b599-7741d8ef4e50,tg:rubgr:1145,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865f9882-576a-54d2-b599-7741d8ef4e50,tg:rubgr:1145,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Korte inhoud: Meldt de ontvangst van het artikel in The Burlington Magazine. Ziet overeenkomsten met de, hem bekende, methode in de archeologie. Deelt mee dat hij enkele schilderijen gekocht heeft. Slechts één werk, een landschap van Wynants, behoort tot het studiedomein van FG. Uitnodiging om de aankoop te bekijken.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865f9882-576a-54d2-b599-7741d8ef4e50,tg:rubgr:1145,e73_ExternalRelationsExtras,a::rub.26,ow.link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://rkd.nl/nl/explore/images/,261005,online catalogs,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,,
865f9882-576a-54d2-b599-7741d8ef4e50,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000001145,referentienummer,False,,,,,,,,,,,,,,,,,,,,
