ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,au_code,g_code,Creation Actor Widget,Creation Actor Identifier,matched on,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
58d72c1f-b39e-5f9b-8d63-f946c560f415,tg:rubgr:1274,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1274,record identifiers,https://data.rubenianum.be//ark:/86530/58d72c1f-b39e-5f9b-8d63-f946c560f415,object identifier,Brieven,,,,
58d72c1f-b39e-5f9b-8d63-f946c560f415,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5417f2eb-7975-4133-9b27-dfc7e5a48049"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6e699728-ff87-4d87-9551-ec8fbb3af95f"", ""inverseOntologyProperty"": """"}]"
58d72c1f-b39e-5f9b-8d63-f946c560f415,tg:rubgr:1274,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962.0,2077,In Copyright,
58d72c1f-b39e-5f9b-8d63-f946c560f415,tg:rubgr:1274,e73_Correspondence,1,,,,,,,,,,,,,,,,"Ranchicourt, J. de",recipients (people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58d72c1f-b39e-5f9b-8d63-f946c560f415,tg:rubgr:1274,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zonder datum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58d72c1f-b39e-5f9b-8d63-f946c560f415,tg:rubgr:1274,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>[Ontwerpbrief gericht aan Comtesse de Ranchicourt]: Korte inhoud: [Taal, Engels] De slechte kwaliteit van de toegezonden foto belet elke conclusie.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58d72c1f-b39e-5f9b-8d63-f946c560f415,tg:rubgr:1274,e73_ExternalRelationsExtras,a::rub.34:1,ow.link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://rkd.nl/nl/explore/images/,261048,online catalogs,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,,
58d72c1f-b39e-5f9b-8d63-f946c560f415,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000001274,referentienummer,False,,,,,,,,,,,,,,,,,,,,
58d72c1f-b39e-5f9b-8d63-f946c560f415,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
<priref>3527</priref>
<recipient>Ranchicourt, J. de</recipient>
<number>AFG_033_012</number>
<date.free>s.d.</date.free>
<content>[Ontwerpbrief gericht aan Comtesse de Ranchicourt]: Korte inhoud: [Taal, Engels] De slechte kwaliteit van de toegezonden foto belet elke conclusie.</content>
<object.object_number>AFG_033</object.object_number>
<object.object_name>schilderij</object.object_name>
<class>AFG</class>
<editorial_form>conceptbrief</editorial_form>
<object.title>The Numbering at Bethlehem</object.title>
<sender>Grossmann, Fritz</sender>
<object.creator>Bruegel, Pieter I</object.creator>
<input.date>2012-07-25</input.date>
<edit.date>2014-09-02</edit.date>
<edit.date>2012-07-26</edit.date>
<edit.date>2012-07-25</edit.date>
<input.name>valkeneers</input.name>
<edit.name>Centrum</edit.name>
<edit.name>valkeneers</edit.name>
<edit.name>valkeneers</edit.name>
<edit.time>11:44:38</edit.time>
<edit.time>14:56:52</edit.time>
<edit.time>16:20:10</edit.time>
<input.time>16:18:21</input.time>
<input.source>archive</input.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
<edit.source>archive</edit.source>
</record>

",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,
58d72c1f-b39e-5f9b-8d63-f946c560f415,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:1274,brocade id,False,,,,,,,,,,,,,,,,,,,,
58d72c1f-b39e-5f9b-8d63-f946c560f415,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:1274/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
58d72c1f-b39e-5f9b-8d63-f946c560f415,tg:rubgr:1274,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""64de5ebd-1bff-5384-8f25-4f09dc88b202"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fc5352af-b896-446a-b496-f43abd0f69ed"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
58d72c1f-b39e-5f9b-8d63-f946c560f415,tg:rubgr:1274,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_033_012,repository numbers,,,,,,,,,,,,,
58d72c1f-b39e-5f9b-8d63-f946c560f415,tg:rubgr:1274,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_033_012,titles proper,Dutch (language),,,,,,,,,,
58d72c1f-b39e-5f9b-8d63-f946c560f415,tg:rubgr:1274,e73_Titles,,,au::111146,,,,,,,rubgr_brief,,,,,,,,correspondents (correspondence writers),rub,Brief,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,bs,au::111146:1,au::111146g:1,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann"",""ark:/83110/x0/ae80d66c-7975-5060-9cf6-7c8efbdcbd63""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/ae80d66c-7975-5060-9cf6-7c8efbdcbd63"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""resourceArk"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
