ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,au_code,g_code,Creation Actor Widget,Creation Actor Identifier,matched on,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
f1762455-5024-573e-8b42-2be0f5982427,tg:rubgr:22,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:22,record identifiers,https://data.rubenianum.be//ark:/86530/f1762455-5024-573e-8b42-2be0f5982427,object identifier,Brieven,,,,
f1762455-5024-573e-8b42-2be0f5982427,tg:rubgr:22,e73_AssociatedRecords,1,,,,,,,,,rubgr_brief,gerelateerd onderdeel,tg:rubgr:21,Verwijzing naar Grossmann object,,3b48c57a-a39b-5f73-aab5-4eb6fa8008b7,"[{""resourceId"": ""3b48c57a-a39b-5f73-aab5-4eb6fa8008b7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""47e309aa-9a3f-46f1-97ab-871bf9ecd932"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1762455-5024-573e-8b42-2be0f5982427,tg:rubgr:22,e73_AssociatedRecords,2,,,,,,,,,rubgr_brief,gerelateerd onderdeel,tg:rubgr:23,Verwijzing naar Grossmann object,,8494b116-109b-532b-8d49-82b08479dc0f,"[{""resourceId"": ""8494b116-109b-532b-8d49-82b08479dc0f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d2eef13a-621c-4aad-8de4-37ec4c42999a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1762455-5024-573e-8b42-2be0f5982427,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c5182d9b-78c1-4efd-bb59-0636c4d0d97c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0c73542c-4fc9-4db7-9502-c2de00c0285d"", ""inverseOntologyProperty"": """"}]"
f1762455-5024-573e-8b42-2be0f5982427,tg:rubgr:22,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.0,2070,In Copyright,
f1762455-5024-573e-8b42-2be0f5982427,tg:rubgr:22,e73_Correspondence,1,,,,,,,,,,,,,,,,"Nicolson, Benedict",recipients (people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1762455-5024-573e-8b42-2be0f5982427,tg:rubgr:22,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19550104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1762455-5024-573e-8b42-2be0f5982427,tg:rubgr:22,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1762455-5024-573e-8b42-2be0f5982427,tg:rubgr:22,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Korte inhoud: [recto] Dankbetuiging voor zending van het de Tolnay artikel en de foto van het schilderij. Vermeldt kennisneming met de 'nieuwe' Bruegel via een Nederlandse kunsthandelaar [niet gespecifieerd]. Vermeldt vergeefse pogingen om eigenaar  te kennen en foto te bekomen. Vermoedt dat de Tolnay schrijft over dit bewuste schilderij. Is, op basis van de door Nicolson toegezonden foto, niet erg overtuigd van de toeschrijving, noch van het artikel van de Tolnay. De heuvels op de achtergrond vertonen misschien enige overeenkomst met die op 'The Harbour of Naples' ('which up to now was Bruegel's earliest know picture') en een tekening uit 1552 [niet gespecifieerd]. Niettemin is hij van oordeel dat de landschapstekeningen van 1[beschadigd] van een hogere kwaliteit getuigen en van een andere aard zijn; [verso] Ziet elementen die verwantschap vertonen met Bruegel en wijst op, niet helemaal overtuigd, vroeg werk door van Dalem.[scan]</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1762455-5024-573e-8b42-2be0f5982427,tg:rubgr:22,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dalem, Cornelis van",,,,,,,,,,,,,,,,,,,,,,,
