ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,au_code,g_code,Creation Actor Widget,Creation Actor Identifier,matched on,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
569cfe47-212a-56fb-81cf-6c7a29976d2a,tg:rubgr:3952,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:3952,record identifiers,https://data.rubenianum.be//ark:/86530/569cfe47-212a-56fb-81cf-6c7a29976d2a,object identifier,Brieven,,,,
569cfe47-212a-56fb-81cf-6c7a29976d2a,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1f8ca55b-66d0-4504-a324-81dc93f8c7fe"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7a780ec6-bec9-48e2-86fa-4f269e0f7afd"", ""inverseOntologyProperty"": """"}]"
569cfe47-212a-56fb-81cf-6c7a29976d2a,tg:rubgr:3952,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.0,2081,In Copyright,
569cfe47-212a-56fb-81cf-6c7a29976d2a,tg:rubgr:3952,e73_Correspondence,1,,,,,,,,,,,,,,,,"Szabo, George",correspondents (correspondence writers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569cfe47-212a-56fb-81cf-6c7a29976d2a,tg:rubgr:3952,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19660707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569cfe47-212a-56fb-81cf-6c7a29976d2a,tg:rubgr:3952,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569cfe47-212a-56fb-81cf-6c7a29976d2a,tg:rubgr:3952,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>[Briefhoofd The Lehman Collection]: Stuurt 3 foto's, Breugheltekeningen en werk van Giovanni di Paolo Fei [niet bewaard]</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569cfe47-212a-56fb-81cf-6c7a29976d2a,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000003952,referentienummer,False,,,,,,,,,,,,,,,,,,,,
569cfe47-212a-56fb-81cf-6c7a29976d2a,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>6205</priref>
			<recipient>Grossmann, F.G.</recipient>
			<number>AFG_102_067</number>
			<date.precise>1966-07-07</date.precise>
			<content>[Briefhoofd The Lehman Collection]: Stuurt 3 foto's, Breugheltekeningen en werk van Giovanni di Paolo Fei [niet bewaard]</content>
			<object.object_number>AFG_102</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>brief</editorial_form>
			<object.title>Bruegel Varia: Grossmann 242</object.title>
			<sender>Szabo, George</sender>
			<object.creator/>
			<input.date>2014-06-27</input.date>
			<edit.date>2014-06-27</edit.date>
			<edit.date>2014-06-27</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.time>11:00:05</edit.time>
			<edit.time>10:59:47</edit.time>
			<input.time>10:54:35</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,
569cfe47-212a-56fb-81cf-6c7a29976d2a,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:3952,brocade id,False,,,,,,,,,,,,,,,,,,,,
