ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,au_code,g_code,Creation Actor Widget,Creation Actor Identifier,matched on,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
afad817a-23d8-5508-8830-89f4bb304a72,tg:rubgr:4519,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:4519,record identifiers,https://data.rubenianum.be//ark:/86530/afad817a-23d8-5508-8830-89f4bb304a72,object identifier,Brieven,,,,
afad817a-23d8-5508-8830-89f4bb304a72,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7eb6c489-5ddf-41e8-95bf-22f237093433"", ""ontologyProperty"": """", ""resourceXresourceId"": ""87d84168-9789-4c19-a977-bcce47ac5d3a"", ""inverseOntologyProperty"": """"}]"
afad817a-23d8-5508-8830-89f4bb304a72,tg:rubgr:4519,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970.0,2085,In Copyright,
afad817a-23d8-5508-8830-89f4bb304a72,tg:rubgr:4519,e73_Correspondence,1,,,,,,,,,,,,,,,,"Hahn, Emeric",correspondents (correspondence writers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afad817a-23d8-5508-8830-89f4bb304a72,tg:rubgr:4519,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19700613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afad817a-23d8-5508-8830-89f4bb304a72,tg:rubgr:4519,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afad817a-23d8-5508-8830-89f4bb304a72,tg:rubgr:4519,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>[Briefhoofd Emeric Hahn] Korte inhoud: [Taal, Duits] Stuurt in bijlage 2 foto's die Dhr. Leegenhoeck toeschrijft aan Patinir. Deze laatste vraagt FG het werk te onderzoeken; 1 zw/w foto; 1 foto in kleur.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afad817a-23d8-5508-8830-89f4bb304a72,tg:rubgr:4519,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hahn, Emeric",,,,,,,,,,,,,,,,,,,,,,,
afad817a-23d8-5508-8830-89f4bb304a72,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000004519,referentienummer,False,,,,,,,,,,,,,,,,,,,,
afad817a-23d8-5508-8830-89f4bb304a72,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>6772</priref>
			<recipient>Grossmann, Fritz</recipient>
			<number>AFG_116_006</number>
			<date.precise>1970-06-13</date.precise>
			<content>[Briefhoofd Emeric Hahn] Korte inhoud: [Taal, Duits] Stuurt in bijlage 2 foto's die Dhr. Leegenhoeck toeschrijft aan Patinir. Deze laatste vraagt FG het werk te onderzoeken; 1 zw/w foto; 1 foto in kleur.</content>
			<object.object_number>AFG_116</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>brief</editorial_form>
			<editorial_form>foto</editorial_form>
			<object.title>Miscellanea Bruegel &amp; others not needed at present</object.title>
			<keyword>Patinir, Joachim</keyword>
			<keyword>Hahn, Emeric</keyword>
			<keyword>Leegenhoek, Jacques</keyword>
			<sender>Hahn, Emeric</sender>
			<object.creator/>
			<input.date>2014-07-15</input.date>
			<edit.date>2014-07-15</edit.date>
			<edit.date>2014-07-15</edit.date>
			<edit.date>2014-07-15</edit.date>
			<edit.date>2014-07-15</edit.date>
			<edit.date>2014-07-15</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.time>15:50:11</edit.time>
			<edit.time>15:44:55</edit.time>
			<edit.time>15:42:43</edit.time>
			<edit.time>15:39:48</edit.time>
			<edit.time>15:36:37</edit.time>
			<input.time>15:30:20</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,
afad817a-23d8-5508-8830-89f4bb304a72,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:4519,brocade id,False,,,,,,,,,,,,,,,,,,,,
afad817a-23d8-5508-8830-89f4bb304a72,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:4519/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
afad817a-23d8-5508-8830-89f4bb304a72,tg:rubgr:4519,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""aa6d3ba3-eaf0-5f22-a5bd-5f5d74eb60c8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e6136f19-b249-4cbd-a69a-07d4c6766776"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,
afad817a-23d8-5508-8830-89f4bb304a72,tg:rubgr:4519,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_116_006,repository numbers,,,,,,,,,,,,,
afad817a-23d8-5508-8830-89f4bb304a72,tg:rubgr:4519,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_116_006,titles proper,Dutch (language),,,,,,,,,,
