ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,au_code,g_code,Creation Actor Widget,Creation Actor Identifier,matched on,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
d3a68e5b-df3a-5260-b067-99c4cb75e5f3,tg:rubgr:5276,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:5276,record identifiers,https://data.rubenianum.be//ark:/86530/d3a68e5b-df3a-5260-b067-99c4cb75e5f3,object identifier,Brieven,,,,
d3a68e5b-df3a-5260-b067-99c4cb75e5f3,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1c0983b5-4a5d-4125-a2b8-276753f15019"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a42995f0-79c8-446c-86c6-f19fc7deda22"", ""inverseOntologyProperty"": """"}]"
d3a68e5b-df3a-5260-b067-99c4cb75e5f3,tg:rubgr:5276,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975.0,2090,In Copyright,
d3a68e5b-df3a-5260-b067-99c4cb75e5f3,tg:rubgr:5276,e73_Correspondence,1,,,,,,,,,,,,,,,,"Winner, Matthias",recipients (people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3a68e5b-df3a-5260-b067-99c4cb75e5f3,tg:rubgr:5276,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19750218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3a68e5b-df3a-5260-b067-99c4cb75e5f3,tg:rubgr:5276,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3a68e5b-df3a-5260-b067-99c4cb75e5f3,tg:rubgr:5276,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Korte inhoud: [Taal, Duits]  Heeft goede indruk van de programmatie. Noemt het een herkansing voor wat misging in 1969. Moet zeer tot zijn spijt de uitnodiging afslaan omwille van problemen met zijn hart, maar laat toch nog een opening. Zijn belangstelling gaat m.n. uit naar het stijlkritische onderdeel (eigenhandigheid en navolging). [scan]</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3a68e5b-df3a-5260-b067-99c4cb75e5f3,tg:rubgr:5276,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Winner, Matthias",,,,,,,,,,,,,,,,,,,,,,,
d3a68e5b-df3a-5260-b067-99c4cb75e5f3,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000005276,referentienummer,False,,,,,,,,,,,,,,,,,,,,
d3a68e5b-df3a-5260-b067-99c4cb75e5f3,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>7532</priref>
			<recipient>Winner, Matthias</recipient>
			<number>AFG_145_006</number>
			<date.precise>1975-02-18</date.precise>
			<content>Korte inhoud: [Taal, Duits]  Heeft goede indruk van de programmatie. Noemt het een herkansing voor wat misging in 1969. Moet zeer tot zijn spijt de uitnodiging afslaan omwille van problemen met zijn hart, maar laat toch nog een opening. Zijn belangstelling gaat m.n. uit naar het stijlkritische onderdeel (eigenhandigheid en navolging). [scan]</content>
			<object.object_number>AFG_145</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>brief</editorial_form>
			<object.title>Bruegel Problemes (Berlin Exhibition 1975)</object.title>
			<keyword>Winner, Matthias</keyword>
			<sender>Grossmann, Fritz</sender>
			<object.creator/>
			<input.date>2014-08-19</input.date>
			<edit.date>2014-08-19</edit.date>
			<edit.date>2014-08-19</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.time>11:44:53</edit.time>
			<edit.time>11:40:49</edit.time>
			<input.time>11:40:00</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,
d3a68e5b-df3a-5260-b067-99c4cb75e5f3,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:5276,brocade id,False,,,,,,,,,,,,,,,,,,,,
d3a68e5b-df3a-5260-b067-99c4cb75e5f3,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:5276/N,brocade url,False,,,,,,,,,,,,,,,,,,,,
