ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
6de0cc6f-8328-599c-b259-2ccd72e4f545,tg:lhtk:2328_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhtk:2328_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/6de0cc6f-8328-599c-b259-2ccd72e4f545,object identifier,,,,,,,,,,,
6de0cc6f-8328-599c-b259-2ccd72e4f545,tg:lhtk:2328_#1,e22_AcquisitionNumbers,1,,,,95476/2,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6de0cc6f-8328-599c-b259-2ccd72e4f545,tg:lhtk:2328_#1,e22_Acquisitions,1,tr:lh:4795,"dlod={""name"":""Archief van Pol de Mont"",""ark"":""ark:/24970/x0/42eab356-37d9-53ce-b124-8ca18be77e4a"",""uri"":""/repositories/11/accessions/513068"",""id"":""tr:lh:4795"",""date"":""1977-03-09"",""granter"":""Maria de Mont-De Bruyn"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/42eab356-37d9-53ce-b124-8ca18be77e4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6de0cc6f-8328-599c-b259-2ccd72e4f545,tg:lhtk:2328_#1,e22_Archives,1,,,,,,,,,,,isad:lh:96985,"dlod={""name"":""Tekeningen door Pol de Mont"",""ark"":""ark:/24970/x0/896d8cf0-9301-54d8-8c3f-56fef1ad8992"",""uri"":""/repositories/11/archival_objects/10377398"",""id"":""isad:lh:96985"",""nameWithContext"":[""Werkstukken"",""Kunstwerken""],""resourceName"":""Archief van Pol de Mont"",""resourceArk"":""ark:/24970/x0/82ac8c1a-5348-5a2d-b0e8-19b42f039559"",""resourceURI"":""/repositories/11/resources/19584"",""resourceID"":""isad:lh:183"",""capacity"":""Tekeningen door Pol de Mont"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/896d8cf0-9301-54d8-8c3f-56fef1ad8992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6de0cc6f-8328-599c-b259-2ccd72e4f545,tg:lhtk:2328_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6de0cc6f-8328-599c-b259-2ccd72e4f545,tg:lhtk:2328_#1,e22_Conditions,2,,,,,,note.lhconditie,"<p>Tekening is slecht uitgesneden en verkleurd; er is ook een scheurtje(r.b.) zichtbaar.</p>
",,,,,,,,,,,"<p>Tekening is slecht uitgesneden en verkleurd; er is ook een scheurtje(r.b.) zichtbaar.</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6de0cc6f-8328-599c-b259-2ccd72e4f545,tg:lhtk:2328_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,13 x 10,,,,,,,,,,,,,,,,,"13 x 10 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6de0cc6f-8328-599c-b259-2ccd72e4f545,tg:lhtk:2328_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatrandic,"19,8 x 15,4",,,,,,,,,,,,,,,,,"19,8 x 15,4 - height, width, kenmerken/lhformatic.lhformatrandic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6de0cc6f-8328-599c-b259-2ccd72e4f545,tg:lhtk:2328_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,130,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6de0cc6f-8328-599c-b259-2ccd72e4f545,tg:lhtk:2328_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,100,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
