ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
8ce2ea75-e9a2-5c13-a9e0-2850c3f61588,tg:lhpr:2167_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpr:2167_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/8ce2ea75-e9a2-5c13-a9e0-2850c3f61588,object identifier,,,,,,,,,,,
8ce2ea75-e9a2-5c13-a9e0-2850c3f61588,tg:lhpr:2167_#1,e22_AcquisitionNumbers,1,,,,62277/5,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ce2ea75-e9a2-5c13-a9e0-2850c3f61588,tg:lhpr:2167_#1,e22_Acquisitions,1,tr:lh:3103,"dlod={""name"":""Archief van Domien Sleeckx"",""ark"":""ark:/24970/x0/dc0a7d0d-6c76-5d07-95eb-56fad72326f5"",""uri"":""/repositories/11/accessions/332024"",""id"":""tr:lh:3103"",""date"":""1959-10-15"",""granter"":""Jan Sleeckx"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/dc0a7d0d-6c76-5d07-95eb-56fad72326f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ce2ea75-e9a2-5c13-a9e0-2850c3f61588,tg:lhpr:2167_#1,e22_Archives,1,,,,,,,,,,,isad:lh:96272,"dlod={""name"":""Prenten"",""ark"":""ark:/24970/x0/a15276ac-e696-5938-a5c0-fe6957592fbe"",""uri"":""/repositories/11/archival_objects/10301107"",""id"":""isad:lh:96272"",""nameWithContext"":[""Verzamelingen"",""Kunstwerken""],""resourceName"":""Archief van Domien Sleeckx"",""resourceArk"":""ark:/24970/x0/223f400b-63b9-5168-aa90-1975d6336d81"",""resourceURI"":""/repositories/11/resources/54573"",""resourceID"":""isad:lh:510"",""capacity"":""Prenten"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/a15276ac-e696-5938-a5c0-fe6957592fbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ce2ea75-e9a2-5c13-a9e0-2850c3f61588,tg:lhpr:2167_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,beige (color),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ce2ea75-e9a2-5c13-a9e0-2850c3f61588,tg:lhpr:2167_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,"20,4 x 17,5",,,,,,,,,,,,,,,,,"20,4 x 17,5 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ce2ea75-e9a2-5c13-a9e0-2850c3f61588,tg:lhpr:2167_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,204,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ce2ea75-e9a2-5c13-a9e0-2850c3f61588,tg:lhpr:2167_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,175,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ce2ea75-e9a2-5c13-a9e0-2850c3f61588,tg:lhpr:2167_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhpr,tr:lh:3103,tg:lhpr:2167_#1,62277/5,isad:lh:96272,,8ce2ea75-e9a2-5c13-a9e0-2850c3f61588,K1 C 54 D3,ICO-019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ce2ea75-e9a2-5c13-a9e0-2850c3f61588,tg:lhpr:2167_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,,,lhpr,,,,,,,,,,,,,,,kenmerken/lhtechbasispr.lhtechpr,ink,,,,,,,,,,,,,,,,,,,,,,,,,,
