ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
7264208a-3b09-59a2-a1d3-1f93e5e909bf,tg:lhtk:13470_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhtk:13470_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/7264208a-3b09-59a2-a1d3-1f93e5e909bf,object identifier,,,,,,,,,,,
7264208a-3b09-59a2-a1d3-1f93e5e909bf,tg:lhtk:13470_#1,e22_Acquisitions,1,tr:lh:139785,"dlod={""name"":""Documentatiemappen OB Gent (Johan Daisne)"",""ark"":""ark:/24970/x0/3d872fee-a17f-5324-97e1-381c52fdbee9"",""uri"":""/repositories/11/accessions/14956998"",""id"":""tr:lh:139785"",""date"":""2017-04-28"",""granter"":""Openbare Bibliotheek [Gent]"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/3d872fee-a17f-5324-97e1-381c52fdbee9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7264208a-3b09-59a2-a1d3-1f93e5e909bf,tg:lhtk:13470_#1,e22_Archives,1,,,,,,,,,,,isad:lh:143201,"dlod={""name"":""Tekeningen voor het boek \""Schakels lossen\"" van  Jeanne Verbraeken"",""ark"":""ark:/24970/x0/e06debb3-5654-583a-ac72-fd1da98760f8"",""uri"":""/repositories/11/archival_objects/15322510"",""id"":""isad:lh:143201"",""nameWithContext"":[""Kunstwerken uit de documentatiemappen"",""Tekeningen van  Bob Courtens""],""resourceName"":""Collectie documentatie van Openbare Bibliotheek [Gent]"",""resourceArk"":""ark:/24970/x0/54e8ff92-c5dd-5d46-bfef-56d0a9ff37ca"",""resourceURI"":""/repositories/11/resources/15292657"",""resourceID"":""isad:lh:142922"",""capacity"":""Tekeningen voor het boek \""Schakels lossen\"" van  Jeanne Verbraeken"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/e06debb3-5654-583a-ac72-fd1da98760f8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7264208a-3b09-59a2-a1d3-1f93e5e909bf,tg:lhtk:13470_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7264208a-3b09-59a2-a1d3-1f93e5e909bf,tg:lhtk:13470_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,21 x 15,,,,,,,,,,,,,,,,,"21 x 15 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7264208a-3b09-59a2-a1d3-1f93e5e909bf,tg:lhtk:13470_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatrandic,"25,2 x 18",,,,,,,,,,,,,,,,,"25,2 x 18 - height, width, kenmerken/lhformatic.lhformatrandic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7264208a-3b09-59a2-a1d3-1f93e5e909bf,tg:lhtk:13470_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,210,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7264208a-3b09-59a2-a1d3-1f93e5e909bf,tg:lhtk:13470_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,150,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7264208a-3b09-59a2-a1d3-1f93e5e909bf,tg:lhtk:13470_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,252,hoogte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7264208a-3b09-59a2-a1d3-1f93e5e909bf,tg:lhtk:13470_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,180,breedte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7264208a-3b09-59a2-a1d3-1f93e5e909bf,tg:lhtk:13470_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhtk,tr:lh:139785,tg:lhtk:13470_#1,,isad:lh:143201,C 38192 / I,7264208a-3b09-59a2-a1d3-1f93e5e909bf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
