ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
156b4894-8e45-515e-9cbb-d922d88ca75c,tg:lhpr:5168_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpr:5168_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/156b4894-8e45-515e-9cbb-d922d88ca75c,object identifier,,,,,,,,,,,
156b4894-8e45-515e-9cbb-d922d88ca75c,tg:lhpr:5168_#1,e22_AcquisitionNumbers,1,,,,201682/5-6,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156b4894-8e45-515e-9cbb-d922d88ca75c,tg:lhpr:5168_#1,e22_Acquisitions,1,tr:lh:9990,"dlod={""name"":""Aankoop bij Veilinghuis Bernaerts"",""ark"":""ark:/24970/x0/1ca4331f-e57e-5135-b8dc-b426fd68ef5a"",""uri"":""/repositories/11/accessions/1068933"",""id"":""tr:lh:9990"",""date"":""2004-04-29"",""granter"":""Veilinghuis Bernaerts"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/1ca4331f-e57e-5135-b8dc-b426fd68ef5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156b4894-8e45-515e-9cbb-d922d88ca75c,tg:lhpr:5168_#1,e22_Archives,1,,,,,,,,,,,isad:lh:96576,"dlod={""name"":""Prenten door Gustaaf Christian de Bruyne"",""ark"":""ark:/24970/x0/661ddaf4-8b09-5173-b7fa-e9f4ee069e7e"",""uri"":""/repositories/11/archival_objects/10333635"",""id"":""isad:lh:96576"",""nameWithContext"":[""Werkstukken"",""Kunstwerken""],""resourceName"":""Archief van Gustaaf Christian de Bruyne"",""resourceArk"":""ark:/24970/x0/9c3297ae-7c25-553d-967c-9160b866dc94"",""resourceURI"":""/repositories/11/resources/10176773"",""resourceID"":""isad:lh:95110"",""capacity"":""Prenten door Gustaaf Christian de Bruyne"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/661ddaf4-8b09-5173-b7fa-e9f4ee069e7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156b4894-8e45-515e-9cbb-d922d88ca75c,tg:lhpr:5168_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,white (color),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156b4894-8e45-515e-9cbb-d922d88ca75c,tg:lhpr:5168_#1,e22_Conditions,2,,,,,,note.lhconditie,"<p>22/02/2005: Goed.</p>
",,,,,,,,,,,"<p>22/02/2005: Goed.</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156b4894-8e45-515e-9cbb-d922d88ca75c,tg:lhpr:5168_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,"9,5 x 6",,,,,,,,,,,,,,,,,"9,5 x 6 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156b4894-8e45-515e-9cbb-d922d88ca75c,tg:lhpr:5168_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,95,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156b4894-8e45-515e-9cbb-d922d88ca75c,tg:lhpr:5168_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,60,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156b4894-8e45-515e-9cbb-d922d88ca75c,tg:lhpr:5168_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhpr,tr:lh:9990,tg:lhpr:5168_#1,201682/5-6,isad:lh:96576,,156b4894-8e45-515e-9cbb-d922d88ca75c,K1 C 54 D2,ICO-012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
