ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
52e543b7-37f7-5a4e-90f5-42976b22718f,tg:lhaq:5511_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhaq:5511_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/52e543b7-37f7-5a4e-90f5-42976b22718f,object identifier,,,,,,,,,,,
52e543b7-37f7-5a4e-90f5-42976b22718f,tg:lhaq:5511_#1,e22_AcquisitionNumbers,1,,,,213470/4,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52e543b7-37f7-5a4e-90f5-42976b22718f,tg:lhaq:5511_#1,e22_Acquisitions,1,tr:lh:7876,"dlod={""name"":""Nalatenschap van Antoon van der Plaetse"",""ark"":""ark:/24970/x0/4aadca10-9524-5f94-a24c-0648de2ae98c"",""uri"":""/repositories/11/accessions/842735"",""id"":""tr:lh:7876"",""date"":""2005-05-04"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/4aadca10-9524-5f94-a24c-0648de2ae98c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52e543b7-37f7-5a4e-90f5-42976b22718f,tg:lhaq:5511_#1,e22_Archives,1,,,,,,,,,,,isad:lh:95980,"dlod={""name"":""Aquarellen"",""ark"":""ark:/24970/x0/f738b00b-20a0-5cdc-844a-8e0325478fec"",""uri"":""/repositories/11/archival_objects/10269863"",""id"":""isad:lh:95980"",""nameWithContext"":[""Verzamelingen"",""Kunstwerken""],""resourceName"":""Archief van Antoon Vander Plaetse"",""resourceArk"":""ark:/24970/x0/cd5015fb-d8cb-58b6-ba8c-4ed83439ed32"",""resourceURI"":""/repositories/11/resources/115242"",""resourceID"":""isad:lh:1077"",""capacity"":""Aquarellen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/f738b00b-20a0-5cdc-844a-8e0325478fec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52e543b7-37f7-5a4e-90f5-42976b22718f,tg:lhaq:5511_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52e543b7-37f7-5a4e-90f5-42976b22718f,tg:lhaq:5511_#1,e22_Conditions,1,,,,,,note.lhconditie,"<p>Matig.</p>
",,,,,,,,,,,"<p>Matig.</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52e543b7-37f7-5a4e-90f5-42976b22718f,tg:lhaq:5511_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,"21,4 x 27,5",,,,,,,,,,,,,,,,,"21,4 x 27,5 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52e543b7-37f7-5a4e-90f5-42976b22718f,tg:lhaq:5511_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,214,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52e543b7-37f7-5a4e-90f5-42976b22718f,tg:lhaq:5511_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,275,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52e543b7-37f7-5a4e-90f5-42976b22718f,tg:lhaq:5511_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhaq,tr:lh:7876,tg:lhaq:5511_#1,213470/4,isad:lh:95980,W 7562 / I,52e543b7-37f7-5a4e-90f5-42976b22718f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
