ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,place_au_code,Documented Place Name Widget,Creation Place Widget,Transactions
abdbbf43-0443-5efc-9dc8-c3fc4ec43260,tg:rubgr:1090,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1090,record identifiers,https://data.rubenianum.be//ark:/86530/abdbbf43-0443-5efc-9dc8-c3fc4ec43260,object identifier,Handschriften,,,,,,,,
abdbbf43-0443-5efc-9dc8-c3fc4ec43260,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a53c2026-7340-4ed3-82cb-942c8b9ef018"", ""ontologyProperty"": """", ""resourceXresourceId"": ""01ba0e41-04f0-4604-8bf1-227a26fbdbdc"", ""inverseOntologyProperty"": """"}]"
abdbbf43-0443-5efc-9dc8-c3fc4ec43260,tg:rubgr:1090,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,,
abdbbf43-0443-5efc-9dc8-c3fc4ec43260,tg:rubgr:1090,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Ad [Addendum] 20. 19. Jäger im Schnee. Durch ein im Jahre 1932 von J. Denucé (Denucé II, p. 5) veröffentlichtes ...[sic] 1565/66.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abdbbf43-0443-5efc-9dc8-c3fc4ec43260,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000001090,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
abdbbf43-0443-5efc-9dc8-c3fc4ec43260,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>3344</priref>
			<number>AFG_023_038</number>
			<content>Ad [Addendum] 20. 19. J&#228;ger im Schnee. Durch ein im Jahre 1932 von J. Denuc&#233; (Denuc&#233; II, p. 5) ver&#246;ffentlichtes ...[sic] 1565/66.</content>
			<object.object_number>AFG_023</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<editorial_form>Referentie</editorial_form>
			<object.title>The Series of the Months</object.title>
			<keyword>Denuc&#233;, Jan</keyword>
			<object.creator>Bruegel, Pieter I</object.creator>
			<input.date>2012-04-26</input.date>
			<edit.date>2015-03-13</edit.date>
			<edit.date>2012-05-03</edit.date>
			<edit.date>2012-04-26</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>09:16:05</edit.time>
			<edit.time>11:30:43</edit.time>
			<edit.time>14:24:09</edit.time>
			<input.time>14:22:14</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
abdbbf43-0443-5efc-9dc8-c3fc4ec43260,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:1090,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
abdbbf43-0443-5efc-9dc8-c3fc4ec43260,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:1090/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
abdbbf43-0443-5efc-9dc8-c3fc4ec43260,tg:rubgr:1090,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""299092b4-cc67-5bf5-a7d9-1b87ae6d4e4d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b5fc38e6-62c9-40a4-89a2-ffafb07d7ece"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
abdbbf43-0443-5efc-9dc8-c3fc4ec43260,tg:rubgr:1090,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_023_038,repository numbers,,,,,,,,,,,,,,,,,
abdbbf43-0443-5efc-9dc8-c3fc4ec43260,tg:rubgr:1090,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_023_038,titles proper,Dutch (language),,,,,,,,,,,,,,
