ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,Documented Place Name Widget,Creation Place Widget,Transactions
2bc9790a-5468-5944-85f7-1ea90e654836,tg:rubgr:3032,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:3032,https://data.rubenianum.be//ark:/86530/2bc9790a-5468-5944-85f7-1ea90e654836,Handschriften,,,,,,,
2bc9790a-5468-5944-85f7-1ea90e654836,tg:rubgr:3032,e73_AssociatedRecords,1,,,,,,,,,rubgr_tekstdrager,relatie naar geheel,tg:rubgr:3011,Verwijzing naar Grossmann object,,fa32d246-0c63-5156-88e0-5cee8c505363,"[{""resourceId"": ""fa32d246-0c63-5156-88e0-5cee8c505363"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b1f11649-d6c7-4ad3-a79e-eeba73a44530"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bc9790a-5468-5944-85f7-1ea90e654836,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8ef2f540-ddf6-408b-ac35-10b067f84976"", ""ontologyProperty"": """", ""resourceXresourceId"": ""44561058-6421-4e62-82bd-3806d7f4fc4c"", ""inverseOntologyProperty"": """"}]"
2bc9790a-5468-5944-85f7-1ea90e654836,tg:rubgr:3032,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,
2bc9790a-5468-5944-85f7-1ea90e654836,tg:rubgr:3032,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ad [Addendum] 61. Rijksbureau. Mann in Schweinestall [onleesbaar] Roundel, Diam. 20 cm. Sale A.W. & Others, Berlin 21-2-1928, N° 81.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bc9790a-5468-5944-85f7-1ea90e654836,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000003032,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,
2bc9790a-5468-5944-85f7-1ea90e654836,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>5248</priref>
			<number>AFG_089_032</number>
			<part_of_reference>AFG_089_011</part_of_reference>
			<content>Ad [Addendum] 61. Rijksbureau. Mann in Schweinestall [onleesbaar] Roundel, Diam. 20 cm. Sale A.W. &amp; Others, Berlin 21-2-1928, N&#176; 81.</content>
			<object.object_number>AFG_089</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<part_of.title>Roundels with Proverbs. Provisional N&#176; 61.</part_of.title>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<object.title>Lost, known from copies: nos. 57-65a</object.title>
			<object.creator/>
			<input.date>2014-04-24</input.date>
			<edit.date>2014-06-10</edit.date>
			<edit.date>2014-04-25</edit.date>
			<edit.date>2014-04-24</edit.date>
			<edit.date>2014-04-24</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.time>10:35:08</edit.time>
			<edit.time>13:12:53</edit.time>
			<edit.time>16:12:17</edit.time>
			<edit.time>16:07:37</edit.time>
			<input.time>15:24:06</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,
2bc9790a-5468-5944-85f7-1ea90e654836,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:3032,brocade id,False,,,,,,,,,,,,,,,,,,,,,,
2bc9790a-5468-5944-85f7-1ea90e654836,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:3032/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,
2bc9790a-5468-5944-85f7-1ea90e654836,tg:rubgr:3032,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9b74da4f-0662-55b6-982b-f414049453f1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""97162815-5e2f-4282-8305-8e0b6a6540f4"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,
