ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,place_au_code,Documented Place Name Widget,Creation Place Widget,Transactions
84148e03-c87c-5368-93e0-14a362295d1e,tg:rubdoc:2902,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubdoc:2902,record identifiers,https://data.rubenianum.be//ark:/86530/84148e03-c87c-5368-93e0-14a362295d1e,object identifier,Documentatiemappen,,,,,,,,
84148e03-c87c-5368-93e0-14a362295d1e,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e14f50c9-c8aa-4ebd-acb9-bec919e3e42b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""49cab8af-5f8f-4fbe-8d32-1440ebe51303"", ""inverseOntologyProperty"": """"}]"
84148e03-c87c-5368-93e0-14a362295d1e,tg:rubdoc:2902,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,Copyright Undetermined,,,,,
84148e03-c87c-5368-93e0-14a362295d1e,tg:rubdoc:2902,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84148e03-c87c-5368-93e0-14a362295d1e,tg:rubdoc:2902,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zonder datum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84148e03-c87c-5368-93e0-14a362295d1e,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/doc/V17/RUBENSPP/PZ/021,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
84148e03-c87c-5368-93e0-14a362295d1e,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubdoc:2902,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
84148e03-c87c-5368-93e0-14a362295d1e,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubdoc:2902/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
84148e03-c87c-5368-93e0-14a362295d1e,tg:rubdoc:2902,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""82a66ed9-41ec-54be-aaf5-62d3509c7a84"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e5a99944-db42-457e-8c42-7a4bb3b9d309"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
84148e03-c87c-5368-93e0-14a362295d1e,tg:rubdoc:2902,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PZ_021 - Bij LB 732-733/1 (Ludwig Burchard),repository numbers,,,,,,,,,,,,,,,,,
84148e03-c87c-5368-93e0-14a362295d1e,tg:rubdoc:2902,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PZ_021 - Bij LB 732-733/1 (Ludwig Burchard),titles proper,Dutch (language),,,,,,,,,,,,,,
84148e03-c87c-5368-93e0-14a362295d1e,tg:rubdoc:2902,e73_Titles,,,au::16151,,,,,,,rubdoc,,,,,,,rub,Tekstdrager,256eaded-a15e-57cd-83e0-8cf4eba910ee,vb,keywords,au::16151:1,au::16151g:1,,"dlod={""suggest"":[""/agents/people/1728157"",""au::16151"",""au::16151:1"",""ark:/83110/x0/256eaded-a15e-57cd-83e0-8cf4eba910ee"",""Peter Paul Rubens"",""ark:/83110/x0/75e8dc90-c086-592c-91bc-60f1a308095b""],""name"":""Peter Paul Rubens"",""ark"":""ark:/83110/x0/75e8dc90-c086-592c-91bc-60f1a308095b"",""uri"":""/agents/people/1728157"",""id"":""au::16151:1"",""resourceArk"":""ark:/83110/x0/256eaded-a15e-57cd-83e0-8cf4eba910ee"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/256eaded-a15e-57cd-83e0-8cf4eba910ee,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84148e03-c87c-5368-93e0-14a362295d1e,tg:rubdoc:2902,e73_Titles,,,au::3232,,,,,,,rubdoc,,,,,,,rub,Tekstdrager,d01a462a-1d54-5ba8-8442-1e49b3ca723e,au,,au::3232:1,au::3232g:1,,,,au_code,authors,,"dlod={""suggest"":[""/agents/people/345824"",""au::3232"",""au::3232:1"",""ark:/83110/x0/d01a462a-1d54-5ba8-8442-1e49b3ca723e"",""Ludwig Burchard"",""ark:/83110/x0/318194e7-41ea-57a3-bc02-582d4ba47a71""],""name"":""Ludwig Burchard"",""ark"":""ark:/83110/x0/318194e7-41ea-57a3-bc02-582d4ba47a71"",""uri"":""/agents/people/345824"",""id"":""au::3232:1"",""resourceArk"":""ark:/83110/x0/d01a462a-1d54-5ba8-8442-1e49b3ca723e"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d01a462a-1d54-5ba8-8442-1e49b3ca723e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
