ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,Documented Place Name Widget,Creation Place Widget,Transactions
016b15a7-0bde-5ec2-834b-d4703f2b6115,tg:rubgr:5247,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:5247,https://data.rubenianum.be//ark:/86530/016b15a7-0bde-5ec2-834b-d4703f2b6115,Handschriften,,,,,,,
016b15a7-0bde-5ec2-834b-d4703f2b6115,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c894c006-97c6-44b2-8456-c77208f7c3af"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba848319-c053-4b47-b1c0-bd5d1bf211c9"", ""inverseOntologyProperty"": """"}]"
016b15a7-0bde-5ec2-834b-d4703f2b6115,tg:rubgr:5247,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,
016b15a7-0bde-5ec2-834b-d4703f2b6115,tg:rubgr:5247,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bad Shepherd, Good Shepherd see Prints after Hans Bol in Hollstein. A clear indication of the priest as understood as bad shepherd in Holbein's late woodcut, Schmid, III, Abb. 200",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
016b15a7-0bde-5ec2-834b-d4703f2b6115,tg:rubgr:5247,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bol, Hans",,,,,,,,,,,,,,,,,,,,,,,,,,
016b15a7-0bde-5ec2-834b-d4703f2b6115,tg:rubgr:5247,e73_Keywords,2,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Holbein, Hans II",,,,,,,,,,,,,,,,,,,,,,,,,,
016b15a7-0bde-5ec2-834b-d4703f2b6115,tg:rubgr:5247,e73_Keywords,3,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schmid, Heinrich Alfred",,,,,,,,,,,,,,,,,,,,,,,,,,
016b15a7-0bde-5ec2-834b-d4703f2b6115,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000005247,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,
016b15a7-0bde-5ec2-834b-d4703f2b6115,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>7503</priref>
			<number>AFG_144_031</number>
			<content>Bad Shepherd, Good Shepherd see Prints after Hans Bol in Hollstein. A clear indication of the priest as understood as bad shepherd in Holbein's late woodcut, Schmid, III, Abb. 200</content>
			<object.object_number>AFG_144</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<object.title>Ortelius (also Lecture), Religion</object.title>
			<keyword>Bol, Hans</keyword>
			<keyword>Holbein, Hans II</keyword>
			<keyword>Schmid, Heinrich Alfred</keyword>
			<object.creator/>
			<input.date>2014-08-18</input.date>
			<edit.date>2014-08-18</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.time>13:45:40</edit.time>
			<input.time>13:44:16</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,
016b15a7-0bde-5ec2-834b-d4703f2b6115,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:5247,brocade id,False,,,,,,,,,,,,,,,,,,,,,,
016b15a7-0bde-5ec2-834b-d4703f2b6115,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:5247/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,
016b15a7-0bde-5ec2-834b-d4703f2b6115,tg:rubgr:5247,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d24f5433-7bda-526e-b271-a21d2b31dd5d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f8aa1d4b-0a83-4369-8b5e-1456eb2c7201"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,
016b15a7-0bde-5ec2-834b-d4703f2b6115,tg:rubgr:5247,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_144_031,repository numbers,,,,,,,,,,,,,,
016b15a7-0bde-5ec2-834b-d4703f2b6115,tg:rubgr:5247,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_144_031,titles proper,Dutch (language),,,,,,,,,,,
