ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,Documented Place Name Widget,Creation Place Widget,Transactions
24300d6a-74ac-5bac-addd-b4f9593b1cf8,tg:rubgr:2490,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2490,https://data.rubenianum.be//ark:/86530/24300d6a-74ac-5bac-addd-b4f9593b1cf8,Handschriften,,,,,,,
24300d6a-74ac-5bac-addd-b4f9593b1cf8,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ad61f66f-b42d-400a-940a-95baa1f2a5b8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b2973385-4824-4d10-bb8b-591e301897cf"", ""inverseOntologyProperty"": """"}]"
24300d6a-74ac-5bac-addd-b4f9593b1cf8,tg:rubgr:2490,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,
24300d6a-74ac-5bac-addd-b4f9593b1cf8,tg:rubgr:2490,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ad [Addendum] Martin van Cleve. Part of a painting by him; Men with chain of eggs, in Centraal Museum Utrecht, Cat. [= C.H. De Jonge, Jan E. Brom et al., Centraal Museum Utrecht: catalogus der schilderijen], 1933, p. 128, N° 264 ""School of P.B.I"", repr. in D.Th. ENKLAAR, Varende Luyden, 2nd ed. Assen 1956, Afb. 8 and discussed pp. 109f. (Warb. DCA 1199) subject explained.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24300d6a-74ac-5bac-addd-b4f9593b1cf8,tg:rubgr:2490,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gepubliceerd in /als,c:lvd:13267005,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24300d6a-74ac-5bac-addd-b4f9593b1cf8,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002490,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,
24300d6a-74ac-5bac-addd-b4f9593b1cf8,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4732</priref>
			<number>AFG_083_040</number>
			<content>Ad [Addendum] Martin van Cleve. Part of a painting by him; Men with chain of eggs, in Centraal Museum Utrecht, Cat. [= C.H. De Jonge, Jan E. Brom et al., Centraal Museum Utrecht: catalogus der schilderijen], 1933, p. 128, N&#176; 264 ""School of P.B.I"", repr. in D.Th. ENKLAAR, Varende Luyden, 2nd ed. Assen 1956, Afb. 8 and discussed pp. 109f. (Warb. DCA 1199) subject explained.</content>
			<object.object_number>AFG_083</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<editorial_form>Referentie</editorial_form>
			<object.title>Cleve, Marten van</object.title>
			<keyword>Utrecht, Centraal Museum Utrecht</keyword>
			<object.creator/>
			<documentation.author>Jonge, C.H. de</documentation.author>
			<input.date>2013-09-06</input.date>
			<edit.date>2014-02-05</edit.date>
			<edit.date>2014-02-05</edit.date>
			<edit.date>2014-02-05</edit.date>
			<edit.date>2014-01-22</edit.date>
			<edit.date>2013-09-06</edit.date>
			<edit.date>2013-09-06</edit.date>
			<edit.date>2013-09-06</edit.date>
			<edit.date>2013-09-06</edit.date>
			<edit.date>2013-09-06</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<documentation.shelfmark/>
			<documentation.title>Centraal Museum Utrecht : catalogus der schilderijen</documentation.title>
			<edit.time>15:50:06</edit.time>
			<edit.time>15:47:36</edit.time>
			<edit.time>15:47:13</edit.time>
			<edit.time>14:01:01</edit.time>
			<edit.time>12:10:33</edit.time>
			<edit.time>12:10:12</edit.time>
			<edit.time>12:09:50</edit.time>
			<edit.time>12:08:57</edit.time>
			<edit.time>12:05:44</edit.time>
			<input.time>12:05:37</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<documentation.title.article/>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,
24300d6a-74ac-5bac-addd-b4f9593b1cf8,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2490,brocade id,False,,,,,,,,,,,,,,,,,,,,,,
24300d6a-74ac-5bac-addd-b4f9593b1cf8,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2490/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,
24300d6a-74ac-5bac-addd-b4f9593b1cf8,tg:rubgr:2490,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c894dffd-cd4b-57f4-96c8-81e01130ddb1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ef053dbb-771d-497d-9ac8-6eb3c2213801"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,
