ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,Documented Place Name Widget,Creation Place Widget,Transactions
9d267630-5900-5418-8958-750fa6e7c7e1,tg:rubgr:3249,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:3249,https://data.rubenianum.be//ark:/86530/9d267630-5900-5418-8958-750fa6e7c7e1,Handschriften,,,,,,,
9d267630-5900-5418-8958-750fa6e7c7e1,tg:rubgr:3249,e73_AssociatedRecords,1,,,,,,,,,rubgr_tekstdrager,relatie naar geheel,tg:rubgr:3247,Verwijzing naar Grossmann object,,4ef7e219-ecf5-5db5-9144-afc68f9eb238,"[{""resourceId"": ""4ef7e219-ecf5-5db5-9144-afc68f9eb238"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a3c21c9b-f0f5-441e-a78f-a2182f7e9ac0"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d267630-5900-5418-8958-750fa6e7c7e1,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""da09004d-c628-43fd-b75e-a1ec8b4fe16e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""76a8f04d-362d-459a-8ab5-c13683b0c7fa"", ""inverseOntologyProperty"": """"}]"
9d267630-5900-5418-8958-750fa6e7c7e1,tg:rubgr:3249,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,
9d267630-5900-5418-8958-750fa6e7c7e1,tg:rubgr:3249,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Addendum] 107. Budapest, Altes Paar. Wohl ex Habsburger Slg. 17..[sic] S. Hulin de Loo, Catalogue.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d267630-5900-5418-8958-750fa6e7c7e1,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000003249,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,
9d267630-5900-5418-8958-750fa6e7c7e1,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>5363</priref>
			<number>AFG_091_053</number>
			<part_of_reference>AFG_091_051</part_of_reference>
			<content>[Addendum] 107. Budapest, Altes Paar. Wohl ex Habsburger Slg. 17..[sic] S. Hulin de Loo, Catalogue.</content>
			<object.object_number>AFG_091</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<part_of.title>78. Ein altes Ehepaar (Budapest). [doorstreept]: Neu 92.93. My N&#176; 107.</part_of.title>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<editorial_form>Referentie</editorial_form>
			<object.title>Wrong Attributions Nos. 91-107</object.title>
			<object.creator/>
			<input.date>2014-06-10</input.date>
			<input.name>Centrum</input.name>
			<input.time>15:08:44</input.time>
			<input.source>archive</input.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,
9d267630-5900-5418-8958-750fa6e7c7e1,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:3249,brocade id,False,,,,,,,,,,,,,,,,,,,,,,
9d267630-5900-5418-8958-750fa6e7c7e1,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:3249/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,
9d267630-5900-5418-8958-750fa6e7c7e1,tg:rubgr:3249,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""43d62856-b24e-5c9c-934b-62b699587a0e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a96c56a1-7c20-405b-8844-bbd70973c5b1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,
