ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,Documented Place Name Widget,Creation Place Widget,Transactions
43992b5d-7880-57e6-8140-03e243915036,tg:rubgr:2816,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2816,https://data.rubenianum.be//ark:/86530/43992b5d-7880-57e6-8140-03e243915036,Handschriften,,,,,,,
43992b5d-7880-57e6-8140-03e243915036,tg:rubgr:2816,e73_AssociatedRecords,2,,,,,,,,,rubgr_tekstdrager,relatie naar geheel,tg:rubgr:2811,Verwijzing naar Grossmann object,,d182e3a1-22e0-539b-8569-56addb7651c5,"[{""resourceId"": ""d182e3a1-22e0-539b-8569-56addb7651c5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""868c056e-f1ae-4312-b8fd-1c39211758dd"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43992b5d-7880-57e6-8140-03e243915036,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""efd35456-a243-4d95-ab05-5a2e58c18103"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fafef74e-2712-4a06-92e4-58a9174db78b"", ""inverseOntologyProperty"": """"}]"
43992b5d-7880-57e6-8140-03e243915036,tg:rubgr:2816,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,
43992b5d-7880-57e6-8140-03e243915036,tg:rubgr:2816,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cornelis de Bie, Het Gulden Cabinet vande edel vrij schilder-const...tot Lier, 1661, Ghedruckt 't Antwerpen by Juliaan Montfort, Boeckdrucker...Anno 1662 [...] citaat p. 89.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43992b5d-7880-57e6-8140-03e243915036,tg:rubgr:2816,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gepubliceerd in /als,c:lvd:13261790,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43992b5d-7880-57e6-8140-03e243915036,tg:rubgr:2816,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bie, Cornelis de",,,,,,,,,,,,,,,,,,,,,,,,,,
43992b5d-7880-57e6-8140-03e243915036,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002816,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,
43992b5d-7880-57e6-8140-03e243915036,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>5058</priref>
			<number>AFG_086_074</number>
			<part_of_reference>AFG_086_069</part_of_reference>
			<content>Cornelis de Bie, Het Gulden Cabinet vande edel vrij schilder-const...tot Lier, 1661, Ghedruckt 't Antwerpen by Juliaan Montfort, Boeckdrucker...Anno 1662 [...] citaat p. 89.</content>
			<object.object_number>AFG_086</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<part_of.title>Fame from contemporaries to XX C. Also early sources, see also [Hans-Wolfgang von] L&#246;hneysen [Die &#228;ltere niederl&#228;ndische Malerei: Kunst und Kritiker, Eisenach: R&#246;th, 1956
</part_of.title>
			<class>AFG</class>
			<editorial_form>Referentie</editorial_form>
			<object.title>Bruegel. Introduction, Inventories</object.title>
			<keyword>Bie, Cornelis de</keyword>
			<object.creator/>
			<documentation.author>Bie, Cornelis de</documentation.author>
			<input.date>2014-03-27</input.date>
			<edit.date>2014-03-27</edit.date>
			<edit.date>2014-03-27</edit.date>
			<edit.date>2014-03-27</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<documentation.shelfmark/>
			<documentation.title>gulden cabinet vande edele vry schilder-const ontsloten door den lanck ghewenschten vrede tusschen de twee machtighe croonen van Spaignien en Vranckryck, waer-inne begrepen is den ontsterffelijcken loff vande vermaerste constminnende geesten ende schilders van dese eeuw, hier inne meest naer het leven af-gebeldt, verciert met veel vermakelijcke rijmen ende spreucken</documentation.title>
			<edit.time>11:42:39</edit.time>
			<edit.time>11:36:14</edit.time>
			<edit.time>11:25:40</edit.time>
			<input.time>11:25:12</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<documentation.title.article>Het</documentation.title.article>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,
43992b5d-7880-57e6-8140-03e243915036,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2816,brocade id,False,,,,,,,,,,,,,,,,,,,,,,
