ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,place_au_code,Documented Place Name Widget,Creation Place Widget,Transactions
4efe3232-ac8b-5a89-b613-42852f1d8efb,tg:rubgr:4356,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:4356,record identifiers,https://data.rubenianum.be//ark:/86530/4efe3232-ac8b-5a89-b613-42852f1d8efb,object identifier,Handschriften,,,,,,,,
4efe3232-ac8b-5a89-b613-42852f1d8efb,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1635ab1b-2a92-41d8-bdcd-19989508dfcc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a1f92071-9afa-4e70-af38-9a7dd340826d"", ""inverseOntologyProperty"": """"}]"
4efe3232-ac8b-5a89-b613-42852f1d8efb,tg:rubgr:4356,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,,
4efe3232-ac8b-5a89-b613-42852f1d8efb,tg:rubgr:4356,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>F.M. Heubner, Das Haus von Pieter Bruegel in Brüssel, Die Weltkunst 31 (1961) 24, p. 7</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4efe3232-ac8b-5a89-b613-42852f1d8efb,tg:rubgr:4356,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Huebner, F.M.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
4efe3232-ac8b-5a89-b613-42852f1d8efb,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000004356,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
4efe3232-ac8b-5a89-b613-42852f1d8efb,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>6609</priref>
			<number>AFG_111_151</number>
			<content>F.M. Heubner, Das Haus von Pieter Bruegel in Br&#252;ssel, Die Weltkunst 31 (1961) 24, p. 7</content>
			<object.object_number>AFG_111</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<editorial_form>Referentie</editorial_form>
			<object.title>Bruegel: Notes &amp; Printed Material</object.title>
			<keyword>Huebner, F.M.</keyword>
			<object.creator/>
			<input.date>2014-07-09</input.date>
			<edit.date>2014-07-09</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.time>15:49:03</edit.time>
			<input.time>15:47:49</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
4efe3232-ac8b-5a89-b613-42852f1d8efb,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:4356,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
4efe3232-ac8b-5a89-b613-42852f1d8efb,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:4356/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
4efe3232-ac8b-5a89-b613-42852f1d8efb,tg:rubgr:4356,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b301e7fe-56d7-5070-8c71-e49926340ef3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f9e38862-a00e-4245-ac7d-fa9aa6a9e6a3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
4efe3232-ac8b-5a89-b613-42852f1d8efb,tg:rubgr:4356,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_111_151,repository numbers,,,,,,,,,,,,,,,,,
4efe3232-ac8b-5a89-b613-42852f1d8efb,tg:rubgr:4356,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_111_151,titles proper,Dutch (language),,,,,,,,,,,,,,
